tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
7274,note_off,,,,,4,0,1,,,0,,,69,64
7275,control_change,,,,,51,0,2,,,1,7,108,,
7275,control_change,,,,,1,0,1,,,0,7,108,,
7280,note_on,,,,,5,0,1,,,0,,,69,97
7280,note_on,,,,,0,0,1,,,0,,,57,101
7280,note_on,,,,,0,0,1,,,0,,,66,97
7325,control_change,,,,,45,0,1,,,0,7,107,,
7325,control_change,,,,,50,0,2,,,1,7,107,,
7351,note_off,,,,,26,0,1,,,0,,,66,64
7353,note_off,,,,,2,0,1,,,0,,,69,64
7354,note_off,,,,,1,0,1,,,0,,,57,64
7360,note_on,,,,,0,0,1,,,0,,,66,96
7360,note_on,,,,,0,0,1,,,0,,,57,101
7360,note_on,,,,,6,0,1,,,0,,,69,104
7376,control_change,,,,,51,0,2,,,1,7,106,,
7376,control_change,,,,,16,0,1,,,0,7,106,,
7426,control_change,,,,,50,0,1,,,0,7,105,,
7426,control_change,,,,,50,0,2,,,1,7,105,,
7430,note_off,,,,,4,0,1,,,0,,,57,64
7431,note_off,,,,,0,0,1,,,0,,,69,64
7431,note_off,,,,,1,0,1,,,0,,,66,64
7440,note_on,,,,,0,0,1,,,0,,,57,102
7440,note_on,,,,,0,0,1,,,0,,,66,96
7440,note_on,,,,,9,0,1,,,0,,,69,99
7477,control_change,,,,,37,0,1,,,0,7,104,,
7477,control_change,,,,,51,0,2,,,1,7,104,,
7513,note_off,,,,,0,0,1,,,0,,,69,64
7513,note_off,,,,,36,0,1,,,0,,,57,64
7514,note_off,,,,,1,0,1,,,0,,,66,64
7520,note_on,,,,,6,0,1,,,0,,,69,97
7520,note_on,,,,,0,0,1,,,0,,,66,96
7520,note_on,,,,,0,0,1,,,0,,,57,98
7527,control_change,,,,,7,0,1,,,0,7,103,,
7527,control_change,,,,,50,0,2,,,1,7,103,,
7578,control_change,,,,,51,0,1,,,0,7,102,,
7578,control_change,,,,,51,0,2,,,1,7,102,,
7591,note_off,,,,,13,0,1,,,0,,,57,64
7593,note_off,,,,,2,0,1,,,0,,,66,64
7593,note_off,,,,,0,0,1,,,0,,,69,64
7600,note_on,,,,,0,0,1,,,0,,,57,96
7600,note_on,,,,,7,0,1,,,0,,,69,103
7600,note_on,,,,,0,0,1,,,0,,,66,100
7628,control_change,,,,,28,0,1,,,0,7,101,,
7628,control_change,,,,,50,0,2,,,1,7,101,,
7670,note_off,,,,,42,0,1,,,0,,,57,64
7670,note_off,,,,,42,0,2,,,1,,,50,64
7670,note_off,,,,,0,0,1,,,0,,,69,64
7670,note_off,,,,,0,0,1,,,0,,,66,64
7674,note_off,,,,,4,0,2,,,1,,,38,64
7679,control_change,,,,,5,0,2,,,1,7,100,,
7679,control_change,,,,,9,0,1,,,0,7,100,,
7680,note_on,,,,,1,0,1,,,0,,,67,107
7680,note_on,,,,,1,0,2,,,1,,,43,103
7680,note_on,,,,,0,0,1,,,0,,,55,102
7754,note_off,,,,,74,0,1,,,0,,,55,64
7754,note_off,,,,,0,0,1,,,0,,,67,64
7760,note_on,,,,,6,0,1,,,0,,,67,103
7760,note_on,,,,,0,0,1,,,0,,,55,103
7830,note_off,,,,,70,0,1,,,0,,,55,64
7831,note_off,,,,,1,0,1,,,0,,,67,64
7840,note_on,,,,,9,0,1,,,0,,,67,97
7840,note_on,,,,,0,0,1,,,0,,,55,104
7910,note_off,,,,,70,0,1,,,0,,,55,64
7912,note_off,,,,,2,0,1,,,0,,,67,64
7913,note_off,,,,,233,0,2,,,1,,,43,64
7920,note_on,,,,,8,0,1,,,0,,,67,103
7920,note_on,,,,,0,0,1,,,0,,,55,103
7990,note_off,,,,,70,0,1,,,0,,,67,64
7992,note_off,,,,,2,0,1,,,0,,,55,64
8000,note_on,,,,,0,0,1,,,0,,,55,99
8000,note_on,,,,,8,0,1,,,0,,,67,100
8073,note_off,,,,,73,0,1,,,0,,,55,64
8073,note_off,,,,,0,0,1,,,0,,,67,64
8080,note_on,,,,,0,0,1,,,0,,,55,100
8080,note_on,,,,,7,0,1,,,0,,,67,101
8150,note_off,,,,,70,0,1,,,0,,,55,64
8152,note_off,,,,,2,0,1,,,0,,,67,64
8160,note_on,,,,,0,0,1,,,0,,,67,100
8160,note_on,,,,,8,0,1,,,0,,,55,106
8231,note_off,,,,,71,0,1,,,0,,,67,64
8232,note_off,,,,,1,0,1,,,0,,,55,64
8240,note_on,,,,,8,0,1,,,0,,,55,104
8240,note_on,,,,,0,0,1,,,0,,,67,99
8311,note_off,,,,,71,0,1,,,0,,,67,64
8313,note_off,,,,,2,0,1,,,0,,,55,64
8320,note_on,,,,,0,0,1,,,0,,,55,100
8320,note_on,,,,,7,0,1,,,0,,,67,97
8391,note_off,,,,,71,0,1,,,0,,,55,64
8392,note_off,,,,,1,0,1,,,0,,,67,64
8400,note_on,,,,,8,0,1,,,0,,,67,104
8400,note_on,,,,,0,0,1,,,0,,,55,96
8472,note_off,,,,,0,0,1,,,0,,,67,64
8472,note_off,,,,,72,0,1,,,0,,,55,64
8480,note_on,,,,,8,0,1,,,0,,,55,99
8480,note_on,,,,,0,0,1,,,0,,,67,100
8550,note_off,,,,,70,0,1,,,0,,,67,64
8553,note_off,,,,,3,0,1,,,0,,,55,64
8560,note_on,,,,,0,0,1,,,0,,,55,100
8560,note_on,,,,,7,0,1,,,0,,,67,97
8632,note_off,,,,,72,0,1,,,0,,,67,64
8634,note_off,,,,,2,0,1,,,0,,,55,64
8640,note_on,,,,,0,0,1,,,0,,,55,102
8640,note_on,,,,,727,0,2,,,1,,,43,101
8640,note_on,,,,,6,0,1,,,0,,,67,108
8640,note_on,,,,,0,0,2,,,1,,,31,101
8710,note_off,,,,,70,0,2,,,1,,,31,64
8713,note_off,,,,,73,0,1,,,0,,,67,64
8713,note_off,,,,,3,0,2,,,1,,,43,64
8714,note_off,,,,,1,0,1,,,0,,,55,64
8720,note_on,,,,,0,0,2,,,1,,,33,100
8720,note_on,,,,,7,0,2,,,1,,,45,101
8720,note_on,,,,,6,0,1,,,0,,,67,103
8720,note_on,,,,,0,0,1,,,0,,,55,97
8790,note_off,,,,,70,0,1,,,0,,,67,64
8791,note_off,,,,,1,0,1,,,0,,,55,64
8792,note_off,,,,,72,0,2,,,1,,,45,64
8793,note_off,,,,,1,0,2,,,1,,,33,64
8800,note_on,,,,,0,0,1,,,0,,,55,99
8800,note_on,,,,,7,0,2,,,1,,,46,103
8800,note_on,,,,,0,0,2,,,1,,,34,102
8800,note_on,,,,,9,0,1,,,0,,,67,99
8870,note_off,,,,,70,0,1,,,0,,,67,64
8872,note_off,,,,,72,0,2,,,1,,,46,64
8873,note_off,,,,,1,0,2,,,1,,,34,64
8874,note_off,,,,,4,0,1,,,0,,,55,64
8880,note_on,,,,,0,0,1,,,0,,,55,96
8880,note_on,,,,,0,0,2,,,1,,,36,98
8880,note_on,,,,,6,0,1,,,0,,,67,100
8880,note_on,,,,,7,0,2,,,1,,,48,102
8950,note_off,,,,,70,0,2,,,1,,,36,64
8952,note_off,,,,,72,0,1,,,0,,,67,64
8954,note_off,,,,,2,0,1,,,0,,,55,64
8954,note_off,,,,,4,0,2,,,1,,,48,64
8960,note_on,,,,,0,0,2,,,1,,,38,99
8960,note_on,,,,,0,0,1,,,0,,,55,102
8960,note_on,,,,,6,0,1,,,0,,,67,97
8960,note_on,,,,,6,0,2,,,1,,,50,104
9030,note_off,,,,,70,0,1,,,0,,,67,64
9031,note_off,,,,,71,0,2,,,1,,,50,64
9033,note_off,,,,,3,0,1,,,0,,,55,64
9034,note_off,,,,,3,0,2,,,1,,,38,64
9040,note_on,,,,,0,0,2,,,1,,,39,101
9040,note_on,,,,,6,0,2,,,1,,,51,104
9040,note_on,,,,,0,0,1,,,0,,,55,101
9040,note_on,,,,,7,0,1,,,0,,,67,98
9110,note_off,,,,,70,0,2,,,1,,,39,64
9110,note_off,,,,,70,0,1,,,0,,,67,64
9112,note_off,,,,,2,0,1,,,0,,,55,64
9113,note_off,,,,,3,0,2,,,1,,,51,64
9120,note_on,,,,,0,0,2,,,1,,,50,104
9120,note_on,,,,,7,0,2,,,1,,,38,99
9120,note_on,,,,,0,0,1,,,0,,,55,103
9120,note_on,,,,,8,0,1,,,0,,,67,104
9190,note_off,,,,,70,0,1,,,0,,,55,64
9194,note_off,,,,,4,0,1,,,0,,,67,64
9200,note_on,,,,,0,0,1,,,0,,,55,97
9200,note_on,,,,,6,0,1,,,0,,,67,103
9230,note_off,,,,,110,0,2,,,1,,,50,64
9234,note_off,,,,,4,0,2,,,1,,,38,64
9271,note_off,,,,,71,0,1,,,0,,,55,64
9274,note_off,,,,,3,0,1,,,0,,,67,64
9280,note_on,,,,,6,0,1,,,0,,,67,99
9280,note_on,,,,,0,0,1,,,0,,,55,103
9351,note_off,,,,,71,0,1,,,0,,,67,64
9353,note_off,,,,,2,0,1,,,0,,,55,64
9360,note_on,,,,,7,0,1,,,0,,,67,103
9360,note_on,,,,,0,0,1,,,0,,,55,103
9360,note_on,,,,,0,0,2,,,1,,,46,104
9360,note_on,,,,,126,0,2,,,1,,,34,97
9431,note_off,,,,,71,0,1,,,0,,,55,64
9432,note_off,,,,,1,0,1,,,0,,,67,64
9440,note_on,,,,,0,0,1,,,0,,,67,101
9440,note_on,,,,,8,0,1,,,0,,,55,99
9470,note_off,,,,,110,0,2,,,1,,,46,64
9473,note_off,,,,,3,0,2,,,1,,,34,64
9513,note_off,,,,,0,0,1,,,0,,,55,64
9513,note_off,,,,,73,0,1,,,0,,,67,64
9520,note_on,,,,,7,0,1,,,0,,,67,103
9520,note_on,,,,,0,0,1,,,0,,,55,101
9592,note_off,,,,,72,0,1,,,0,,,55,64
9592,note_off,,,,,0,0,1,,,0,,,67,64
9600,note_on,,,,,0,0,1,,,0,,,67,106
9600,note_on,,,,,0,0,2,,,1,,,43,108
9600,note_on,,,,,8,0,1,,,0,,,55,101
9600,note_on,,,,,127,0,2,,,1,,,31,105
9672,note_off,,,,,72,0,1,,,0,,,55,64
9673,note_off,,,,,1,0,1,,,0,,,67,64
9680,note_on,,,,,7,0,1,,,0,,,67,100
9680,note_on,,,,,0,0,1,,,0,,,55,98
9710,note_off,,,,,110,0,2,,,1,,,43,64
9710,note_off,,,,,0,0,2,,,1,,,31,64
9754,note_off,,,,,0,0,1,,,0,,,67,64
9754,note_off,,,,,74,0,1,,,0,,,55,64
9760,note_on,,,,,0,0,1,,,0,,,67,98
9760,note_on,,,,,6,0,1,,,0,,,55,100
9833,note_off,,,,,0,0,1,,,0,,,55,64
9833,note_off,,,,,73,0,1,,,0,,,67,64
9840,note_on,,,,,7,0,1,,,0,,,55,96
9840,note_on,,,,,0,0,1,,,0,,,67,96
9911,note_off,,,,,71,0,1,,,0,,,67,64
9912,note_off,,,,,1,0,1,,,0,,,55,64
9920,note_on,,,,,8,0,1,,,0,,,67,96
9920,note_on,,,,,0,0,1,,,0,,,55,99
9990,note_off,,,,,70,0,1,,,0,,,67,64
9993,note_off,,,,,3,0,1,,,0,,,55,64
10000,note_on,,,,,7,0,1,,,0,,,55,98
10000,note_on,,,,,0,0,1,,,0,,,67,97
10072,note_off,,,,,72,0,1,,,0,,,55,64
10074,note_off,,,,,2,0,1,,,0,,,67,64
10080,note_on,,,,,0,0,1,,,0,,,55,99
10080,note_on,,,,,6,0,1,,,0,,,67,104
10150,note_off,,,,,70,0,1,,,0,,,55,64
10151,note_off,,,,,1,0,1,,,0,,,67,64
10160,note_on,,,,,0,0,1,,,0,,,55,100
10160,note_on,,,,,9,0,1,,,0,,,67,101
10233,note_off,,,,,0,0,1,,,0,,,67,64
10233,note_off,,,,,73,0,1,,,0,,,55,64
10240,note_on,,,,,7,0,1,,,0,,,67,100
10240,note_on,,,,,0,0,1,,,0,,,55,104
10311,note_off,,,,,71,0,1,,,0,,,55,64
10312,note_off,,,,,1,0,1,,,0,,,67,64
10320,note_on,,,,,8,0,1,,,0,,,67,97
10320,note_on,,,,,0,0,1,,,0,,,55,99
10390,note_off,,,,,70,0,1,,,0,,,55,64
10392,note_off,,,,,2,0,1,,,0,,,67,64
10400,note_on,,,,,0,0,1,,,0,,,55,102
10400,note_on,,,,,8,0,1,,,0,,,67,96
10473,note_off,,,,,0,0,1,,,0,,,67,64
10473,note_off,,,,,73,0,1,,,0,,,55,64
10480,note_on,,,,,7,0,1,,,0,,,67,99
10480,note_on,,,,,0,0,1,,,0,,,55,100
10553,note_off,,,,,73,0,1,,,0,,,55,64
10553,note_off,,,,,0,0,1,,,0,,,67,64
10560,note_on,,,,,7,0,1,,,0,,,55,107
10560,note_on,,,,,0,0,2,,,1,,,31,101
10560,note_on,,,,,0,0,1,,,0,,,67,105
10560,note_on,,,,,850,0,2,,,1,,,43,102
10630,note_off,,,,,70,0,1,,,0,,,67,64
10632,note_off,,,,,0,0,2,,,1,,,43,64
10632,note_off,,,,,72,0,2,,,1,,,31,64
10634,note_off,,,,,4,0,1,,,0,,,55,64
10640,note_on,,,,,0,0,2,,,1,,,31,97
10640,note_on,,,,,0,0,1,,,0,,,67,100
10640,note_on,,,,,6,0,1,,,0,,,55,101
10640,note_on,,,,,8,0,2,,,1,,,45,99
10711,note_off,,,,,71,0,2,,,1,,,31,64
10712,note_off,,,,,1,0,2,,,1,,,45,64
10712,note_off,,,,,72,0,1,,,0,,,55,64
10714,note_off,,,,,2,0,1,,,0,,,67,64
10720,note_on,,,,,8,0,2,,,1,,,46,104
10720,note_on,,,,,0,0,2,,,1,,,34,104
10720,note_on,,,,,6,0,1,,,0,,,55,101
10720,note_on,,,,,0,0,1,,,0,,,67,98
10790,note_off,,,,,70,0,2,,,1,,,46,64
10791,note_off,,,,,1,0,2,,,1,,,34,64
10793,note_off,,,,,73,0,1,,,0,,,67,64
10794,note_off,,,,,1,0,1,,,0,,,55,64
10800,note_on,,,,,0,0,2,,,1,,,36,101
10800,note_on,,,,,6,0,1,,,0,,,67,98
10800,note_on,,,,,0,0,1,,,0,,,55,102
10800,note_on,,,,,9,0,2,,,1,,,48,96
10870,note_off,,,,,70,0,1,,,0,,,55,64
10870,note_off,,,,,70,0,2,,,1,,,48,64
10872,note_off,,,,,2,0,2,,,1,,,36,64
10873,note_off,,,,,3,0,1,,,0,,,67,64
10880,note_on,,,,,8,0,2,,,1,,,50,101
10880,note_on,,,,,7,0,1,,,0,,,55,100
10880,note_on,,,,,0,0,1,,,0,,,67,100
10880,note_on,,,,,0,0,2,,,1,,,38,102
10950,note_off,,,,,70,0,2,,,1,,,50,64
10951,note_off,,,,,1,0,2,,,1,,,38,64
10953,note_off,,,,,73,0,1,,,0,,,55,64
10954,note_off,,,,,1,0,1,,,0,,,67,64
10960,note_on,,,,,0,0,2,,,1,,,39,104
10960,note_on,,,,,6,0,1,,,0,,,55,99
10960,note_on,,,,,0,0,1,,,0,,,67,102
10960,note_on,,,,,9,0,2,,,1,,,51,99
11031,note_off,,,,,71,0,1,,,0,,,55,64
11032,note_off,,,,,1,0,1,,,0,,,67,64
11032,note_off,,,,,72,0,2,,,1,,,39,64
11034,note_off,,,,,2,0,2,,,1,,,51,64
11040,note_on,,,,,8,0,1,,,0,,,67,103
11040,note_on,,,,,0,0,2,,,1,,,50,102
11040,note_on,,,,,0,0,1,,,0,,,55,102
11040,note_on,,,,,6,0,2,,,1,,,38,105
11110,note_off,,,,,70,0,1,,,0,,,55,64
11111,note_off,,,,,1,0,1,,,0,,,67,64
11120,note_on,,,,,0,0,1,,,0,,,55,102
11120,note_on,,,,,9,0,1,,,0,,,67,103
11151,note_off,,,,,111,0,2,,,1,,,38,64
11154,note_off,,,,,3,0,2,,,1,,,50,64
11190,note_off,,,,,70,0,1,,,0,,,67,64
11194,note_off,,,,,4,0,1,,,0,,,55,64
11200,note_on,,,,,0,0,1,,,0,,,55,101
11200,note_on,,,,,6,0,1,,,0,,,67,98
11273,note_off,,,,,73,0,1,,,0,,,55,64
11274,note_off,,,,,1,0,1,,,0,,,67,64
11280,note_on,,,,,0,0,2,,,1,,,46,103
11280,note_on,,,,,0,0,1,,,0,,,55,97
11280,note_on,,,,,6,0,1,,,0,,,67,96
11280,note_on,,,,,126,0,2,,,1,,,34,103
11350,note_off,,,,,70,0,1,,,0,,,67,64
11351,note_off,,,,,1,0,1,,,0,,,55,64
11360,note_on,,,,,0,0,1,,,0,,,55,99
11360,note_on,,,,,9,0,1,,,0,,,67,101
11390,note_off,,,,,110,0,2,,,1,,,46,64
11394,note_off,,,,,4,0,2,,,1,,,34,64
11430,note_off,,,,,0,0,1,,,0,,,67,64
11430,note_off,,,,,70,0,1,,,0,,,55,64
11440,note_on,,,,,0,0,1,,,0,,,55,98
11440,note_on,,,,,10,0,1,,,0,,,67,104
11513,note_off,,,,,73,0,1,,,0,,,67,64
11514,note_off,,,,,1,0,1,,,0,,,55,64
11520,note_on,,,,,0,0,2,,,1,,,43,107
11520,note_on,,,,,0,0,1,,,0,,,67,103
11520,note_on,,,,,6,0,1,,,0,,,55,107
11520,note_on,,,,,126,0,2,,,1,,,29,107
11592,note_off,,,,,72,0,1,,,0,,,67,64
11592,note_off,,,,,0,0,1,,,0,,,55,64
11600,note_on,,,,,8,0,1,,,0,,,67,99
11600,note_on,,,,,0,0,1,,,0,,,55,97
11631,note_off,,,,,111,0,2,,,1,,,29,64
11633,note_off,,,,,2,0,2,,,1,,,43,64
11671,note_off,,,,,71,0,1,,,0,,,55,64
11672,note_off,,,,,1,0,1,,,0,,,67,64
11680,note_on,,,,,8,0,1,,,0,,,67,104
11680,note_on,,,,,0,0,1,,,0,,,55,97
11752,note_off,,,,,72,0,1,,,0,,,55,64
11752,note_off,,,,,0,0,1,,,0,,,67,64
11760,note_on,,,,,8,0,1,,,0,,,67,103
11760,note_on,,,,,0,0,1,,,0,,,55,97
11830,note_off,,,,,70,0,1,,,0,,,67,64
11831,note_off,,,,,1,0,1,,,0,,,55,64
11840,note_on,,,,,0,0,1,,,0,,,55,97
11840,note_on,,,,,9,0,1,,,0,,,67,98
11911,note_off,,,,,71,0,1,,,0,,,55,64
11913,note_off,,,,,2,0,1,,,0,,,67,64
11920,note_on,,,,,0,0,1,,,0,,,55,101
11920,note_on,,,,,7,0,1,,,0,,,67,97
11994,note_off,,,,,0,0,1,,,0,,,67,64
11994,note_off,,,,,74,0,1,,,0,,,55,64
12000,note_on,,,,,0,0,1,,,0,,,55,104
12000,note_on,,,,,6,0,1,,,0,,,67,104
12073,note_off,,,,,73,0,1,,,0,,,55,64
12074,note_off,,,,,1,0,1,,,0,,,67,64
12080,note_on,,,,,0,0,1,,,0,,,55,96
12080,note_on,,,,,6,0,1,,,0,,,67,98
12151,note_off,,,,,71,0,1,,,0,,,67,64
12154,note_off,,,,,3,0,1,,,0,,,55,64
12160,note_on,,,,,6,0,1,,,0,,,67,104
12160,note_on,,,,,0,0,1,,,0,,,55,97
12230,note_off,,,,,0,0,1,,,0,,,67,64
12230,note_off,,,,,70,0,1,,,0,,,55,64
12240,note_on,,,,,0,0,1,,,0,,,55,104
12240,note_on,,,,,10,0,1,,,0,,,67,101
12312,note_off,,,,,72,0,1,,,0,,,55,64
12313,note_off,,,,,1,0,1,,,0,,,67,64
12320,note_on,,,,,0,0,1,,,0,,,55,99
12320,note_on,,,,,7,0,1,,,0,,,67,98
12393,note_off,,,,,73,0,1,,,0,,,67,64
12394,note_off,,,,,1,0,1,,,0,,,55,64
12400,note_on,,,,,0,0,1,,,0,,,55,101
12400,note_on,,,,,6,0,1,,,0,,,67,99
12470,note_off,,,,,70,0,1,,,0,,,67,64
12474,note_off,,,,,4,0,1,,,0,,,55,64
12480,note_on,,,,,847,0,2,,,1,,,36,74
12480,note_on,,,,,0,0,2,,,1,,,48,72
12480,note_on,,,,,6,0,1,,,0,,,69,71
12480,note_on,,,,,0,0,1,,,0,,,57,75
12480,note_on,,,,,0,0,1,,,0,,,67,76
12550,note_off,,,,,70,0,1,,,0,,,57,64
12551,note_off,,,,,1,0,1,,,0,,,67,64
12553,note_off,,,,,2,0,1,,,0,,,69,64
12560,note_on,,,,,0,0,1,,,0,,,67,72
12560,note_on,,,,,7,0,1,,,0,,,69,70
12560,note_on,,,,,0,0,1,,,0,,,57,71
12631,note_off,,,,,71,0,1,,,0,,,57,64
12631,note_off,,,,,0,0,1,,,0,,,67,64
12632,note_off,,,,,1,0,1,,,0,,,69,64
12640,note_on,,,,,0,0,1,,,0,,,67,67
12640,note_on,,,,,0,0,1,,,0,,,57,72
12640,note_on,,,,,8,0,1,,,0,,,69,72
12712,note_off,,,,,72,0,1,,,0,,,67,64
12713,note_off,,,,,1,0,1,,,0,,,57,64
12714,note_off,,,,,1,0,1,,,0,,,69,64
12720,note_on,,,,,6,0,1,,,0,,,69,72
12720,note_on,,,,,0,0,1,,,0,,,57,73
12720,note_on,,,,,0,0,1,,,0,,,67,75
12790,note_off,,,,,70,0,1,,,0,,,69,64
12791,note_off,,,,,1,0,1,,,0,,,67,64
12792,note_off,,,,,1,0,1,,,0,,,57,64
12800,note_on,,,,,0,0,1,,,0,,,67,72
12800,note_on,,,,,0,0,1,,,0,,,69,75
12800,note_on,,,,,8,0,1,,,0,,,57,75
12872,note_off,,,,,0,0,1,,,0,,,57,64
12872,note_off,,,,,72,0,1,,,0,,,67,64
12873,note_off,,,,,1,0,1,,,0,,,69,64
12880,note_on,,,,,0,0,1,,,0,,,67,71
12880,note_on,,,,,0,0,1,,,0,,,57,68
12880,note_on,,,,,7,0,1,,,0,,,69,69
12951,note_off,,,,,71,0,1,,,0,,,69,64
12952,note_off,,,,,1,0,1,,,0,,,57,64
12953,note_off,,,,,1,0,1,,,0,,,67,64
12960,note_on,,,,,7,0,1,,,0,,,57,77
12960,note_on,,,,,0,0,1,,,0,,,67,74
12960,note_on,,,,,0,0,1,,,0,,,69,73
13030,note_off,,,,,70,0,1,,,0,,,67,64
13031,note_off,,,,,1,0,1,,,0,,,69,64
13033,note_off,,,,,2,0,1,,,0,,,57,64
13040,note_on,,,,,0,0,1,,,0,,,67,68
13040,note_on,,,,,0,0,1,,,0,,,57,71
13040,note_on,,,,,7,0,1,,,0,,,69,74
13110,note_off,,,,,70,0,1,,,0,,,67,64
13113,note_off,,,,,0,0,1,,,0,,,69,64
13113,note_off,,,,,3,0,1,,,0,,,57,64
13120,note_on,,,,,0,0,1,,,0,,,67,71
13120,note_on,,,,,7,0,1,,,0,,,69,67
13120,note_on,,,,,0,0,1,,,0,,,57,71
13192,note_off,,,,,72,0,1,,,0,,,57,64
13193,note_off,,,,,1,0,1,,,0,,,67,64
13194,note_off,,,,,1,0,1,,,0,,,69,64
13200,note_on,,,,,0,0,1,,,0,,,69,71
13200,note_on,,,,,0,0,1,,,0,,,57,75
13200,note_on,,,,,6,0,1,,,0,,,67,72
13271,note_off,,,,,71,0,1,,,0,,,69,64
13272,note_off,,,,,1,0,1,,,0,,,67,64
13273,note_off,,,,,1,0,1,,,0,,,57,64
13280,note_on,,,,,7,0,1,,,0,,,69,69
13280,note_on,,,,,0,0,1,,,0,,,57,73
13280,note_on,,,,,0,0,1,,,0,,,67,74
13351,note_off,,,,,71,0,1,,,0,,,67,64
13352,note_off,,,,,1,0,1,,,0,,,69,64
13354,note_off,,,,,2,0,1,,,0,,,57,64
13360,note_on,,,,,0,0,1,,,0,,,57,68
13360,note_on,,,,,6,0,1,,,0,,,69,67
13360,note_on,,,,,0,0,1,,,0,,,67,74
13430,note_off,,,,,70,0,1,,,0,,,67,64
13431,note_off,,,,,1,0,1,,,0,,,57,64
13431,note_off,,,,,951,0,2,,,1,,,48,64
13432,note_off,,,,,1,0,2,,,1,,,36,64
13433,note_off,,,,,2,0,1,,,0,,,69,64
13440,note_on,,,,,0,0,1,,,0,,,58,73
13440,note_on,,,,,0,0,2,,,1,,,49,71
13440,note_on,,,,,0,0,1,,,0,,,70,78
13440,note_on,,,,,7,0,1,,,0,,,67,73
13440,note_on,,,,,8,0,2,,,1,,,37,74
13510,note_off,,,,,70,0,1,,,0,,,67,64
13513,note_off,,,,,3,0,1,,,0,,,70,64
13514,note_off,,,,,1,0,1,,,0,,,58,64
13520,note_on,,,,,0,0,1,,,0,,,67,67
13520,note_on,,,,,0,0,1,,,0,,,58,67
13520,note_on,,,,,6,0,1,,,0,,,70,67
13590,note_off,,,,,70,0,1,,,0,,,67,64
13591,note_off,,,,,1,0,1,,,0,,,58,64
13593,note_off,,,,,2,0,1,,,0,,,70,64
13600,note_on,,,,,0,0,1,,,0,,,70,75
13600,note_on,,,,,7,0,1,,,0,,,67,72
13600,note_on,,,,,0,0,1,,,0,,,58,69
13670,note_off,,,,,70,0,1,,,0,,,70,64
13670,note_off,,,,,0,0,1,,,0,,,67,64
13673,note_off,,,,,3,0,1,,,0,,,58,64
13680,note_on,,,,,7,0,1,,,0,,,70,74
13680,note_on,,,,,0,0,1,,,0,,,58,73
13680,note_on,,,,,0,0,1,,,0,,,67,68
13752,note_off,,,,,72,0,1,,,0,,,58,64
13754,note_off,,,,,2,0,1,,,0,,,67,64
13754,note_off,,,,,0,0,1,,,0,,,70,64
13760,note_on,,,,,6,0,1,,,0,,,70,75
13760,note_on,,,,,0,0,1,,,0,,,67,70
13760,note_on,,,,,0,0,1,,,0,,,58,67
13830,note_off,,,,,70,0,1,,,0,,,58,64
13833,note_off,,,,,3,0,1,,,0,,,70,64
13834,note_off,,,,,1,0,1,,,0,,,67,64
13840,note_on,,,,,6,0,1,,,0,,,70,73
13840,note_on,,,,,0,0,1,,,0,,,58,67
13840,note_on,,,,,0,0,1,,,0,,,67,73
13910,note_off,,,,,70,0,1,,,0,,,70,64
13913,note_off,,,,,0,0,1,,,0,,,67,64
13913,note_off,,,,,3,0,1,,,0,,,58,64
13920,note_on,,,,,0,0,1,,,0,,,67,74
13920,note_on,,,,,0,0,1,,,0,,,70,76
13920,note_on,,,,,7,0,1,,,0,,,58,77
13990,note_off,,,,,70,0,1,,,0,,,67,64
13990,note_off,,,,,0,0,1,,,0,,,70,64
13991,note_off,,,,,1,0,1,,,0,,,58,64
14000,note_on,,,,,9,0,1,,,0,,,58,72
14000,note_on,,,,,0,0,1,,,0,,,70,67
14000,note_on,,,,,0,0,1,,,0,,,67,67
14071,note_off,,,,,0,0,1,,,0,,,70,64
14071,note_off,,,,,71,0,1,,,0,,,67,64
14073,note_off,,,,,2,0,1,,,0,,,58,64
14080,note_on,,,,,0,0,1,,,0,,,67,72
14080,note_on,,,,,7,0,1,,,0,,,70,75
14080,note_on,,,,,0,0,1,,,0,,,58,69
14151,note_off,,,,,71,0,1,,,0,,,70,64
14153,note_off,,,,,2,0,1,,,0,,,67,64
14154,note_off,,,,,1,0,1,,,0,,,58,64
14160,note_on,,,,,0,0,1,,,0,,,58,72
14160,note_on,,,,,0,0,1,,,0,,,64,67
14160,note_on,,,,,6,0,1,,,0,,,67,67
14232,note_off,,,,,72,0,1,,,0,,,64,64
14233,note_off,,,,,1,0,1,,,0,,,58,64
14234,note_off,,,,,1,0,1,,,0,,,67,64
14240,note_on,,,,,0,0,1,,,0,,,64,72
14240,note_on,,,,,6,0,1,,,0,,,67,68
14240,note_on,,,,,0,0,1,,,0,,,58,72
14310,note_off,,,,,70,0,1,,,0,,,58,64
14313,note_off,,,,,3,0,1,,,0,,,67,64
14314,note_off,,,,,1,0,1,,,0,,,64,64
14320,note_on,,,,,6,0,1,,,0,,,67,68
14320,note_on,,,,,0,0,1,,,0,,,64,71
14320,note_on,,,,,0,0,1,,,0,,,58,74
14391,note_off,,,,,951,0,2,,,1,,,37,64
14391,note_off,,,,,71,0,1,,,0,,,64,64
14392,note_off,,,,,1,0,2,,,1,,,49,64
14392,note_off,,,,,1,0,1,,,0,,,58,64
