tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
3176,control_change,,,,,4,0,1,,,,64,0,0,,,
3179,note_on,,,,,3,0,1,,,,,,0,,75,50
3184,control_change,,,,,5,0,1,,,,64,127,0,,,
3192,note_on,,,,,8,0,1,,,,,,0,,68,0
3197,note_on,,,,,5,0,1,,,,,,0,,72,43
3210,control_change,,,,,0,0,1,,,,64,0,0,,,
3210,note_on,,,,,13,0,1,,,,,,0,,61,0
3211,note_on,,,,,1,0,1,,,,,,0,,60,67
3214,note_on,,,,,3,0,1,,,,,,0,,80,70
3216,note_on,,,,,2,0,1,,,,,,0,,77,60
3217,note_on,,,,,1,0,1,,,,,,0,,75,0
3222,control_change,,,,,5,0,1,,,,64,127,0,,,
3224,note_on,,,,,2,0,1,,,,,,0,,72,0
3241,note_on,,,,,17,0,1,,,,,,0,,75,45
3245,control_change,,,,,4,0,1,,,,64,0,0,,,
3253,control_change,,,,,8,0,1,,,,64,127,0,,,
3259,note_on,,,,,6,0,1,,,,,,0,,60,0
3262,note_on,,,,,3,0,1,,,,,,0,,72,45
3268,note_on,,,,,6,0,1,,,,,,0,,75,0
3271,note_on,,,,,3,0,1,,,,,,0,,59,64
3280,note_on,,,,,9,0,1,,,,,,0,,68,63
3282,note_on,,,,,2,0,1,,,,,,0,,72,0
3295,note_on,,,,,13,0,1,,,,,,0,,77,0
3300,note_on,,,,,5,0,1,,,,,,0,,80,0
3301,control_change,,,,,1,0,1,,,,64,0,0,,,
3310,note_on,,,,,9,0,1,,,,,,0,,61,57
3315,note_on,,,,,5,0,1,,,,,,0,,72,49
3316,note_on,,,,,1,0,1,,,,,,0,,75,33
3320,note_on,,,,,4,0,1,,,,,,0,,59,0
3321,note_on,,,,,1,0,1,,,,,,0,,68,0
3336,control_change,,,,,15,0,1,,,,64,127,0,,,
3341,note_on,,,,,5,0,1,,,,,,0,,77,58
3342,note_on,,,,,1,0,1,,,,,,0,,80,72
3343,note_on,,,,,1,0,1,,,,,,0,,75,0
3349,note_on,,,,,0,0,1,,,,,,0,,61,0
3349,note_on,,,,,6,0,1,,,,,,0,,72,0
3350,note_on,,,,,1,0,1,,,,,,0,,60,76
3357,control_change,,,,,7,0,1,,,,64,0,0,,,
3365,note_on,,,,,8,0,1,,,,,,0,,75,53
3380,control_change,,,,,15,0,1,,,,64,127,0,,,
3388,note_on,,,,,8,0,1,,,,,,0,,72,41
3397,note_on,,,,,9,0,1,,,,,,0,,75,0
3401,control_change,,,,,4,0,1,,,,64,0,0,,,
3405,note_on,,,,,4,0,1,,,,,,0,,68,61
3410,note_on,,,,,5,0,1,,,,,,0,,72,0
3412,note_on,,,,,2,0,1,,,,,,0,,58,67
3415,control_change,,,,,3,0,1,,,,64,127,0,,,
3417,note_on,,,,,2,0,1,,,,,,0,,60,0
3426,note_on,,,,,9,0,1,,,,,,0,,77,0
3428,note_on,,,,,2,0,1,,,,,,0,,80,0
3433,note_on,,,,,5,0,1,,,,,,0,,75,52
3436,control_change,,,,,3,0,1,,,,64,0,0,,,
3449,control_change,,,,,13,0,1,,,,64,127,0,,,
3451,note_on,,,,,2,0,1,,,,,,0,,68,0
3454,note_on,,,,,3,0,1,,,,,,0,,72,43
3469,note_on,,,,,15,0,1,,,,,,0,,75,0
3470,control_change,,,,,1,0,1,,,,64,0,0,,,
3471,note_on,,,,,1,0,1,,,,,,0,,80,67
3472,note_on,,,,,1,0,1,,,,,,0,,56,74
3474,note_on,,,,,0,0,1,,,,,,0,,77,54
3474,note_on,,,,,2,0,1,,,,,,0,,58,0
3481,note_on,,,,,7,0,1,,,,,,0,,72,0
3482,control_change,,,,,1,0,1,,,,64,127,0,,,
3494,note_on,,,,,12,0,1,,,,,,0,,75,59
3506,control_change,,,,,12,0,1,,,,64,0,0,,,
3518,note_on,,,,,12,0,1,,,,,,0,,72,44
3520,control_change,,,,,2,0,1,,,,64,127,0,,,
3523,note_on,,,,,3,0,1,,,,,,0,,56,0
3527,note_on,,,,,4,0,1,,,,,,0,,75,0
3536,note_on,,,,,9,0,1,,,,,,0,,68,60
3536,note_on,,,,,0,0,1,,,,,,0,,55,60
3540,control_change,,,,,4,0,1,,,,64,0,0,,,
3541,note_on,,,,,1,0,1,,,,,,0,,72,0
3548,control_change,,,,,7,0,1,,,,64,127,0,,,
3559,note_on,,,,,11,0,1,,,,,,0,,77,0
3559,note_on,,,,,0,0,1,,,,,,0,,80,0
3569,control_change,,,,,10,0,1,,,,64,0,0,,,
3570,note_on,,,,,1,0,1,,,,,,0,,75,42
3576,note_on,,,,,6,0,1,,,,,,0,,72,51
3578,note_on,,,,,2,0,1,,,,,,0,,58,61
3580,note_on,,,,,2,0,1,,,,,,0,,55,0
3584,control_change,,,,,4,0,1,,,,64,127,0,,,
3585,note_on,,,,,1,0,1,,,,,,0,,68,0
3603,note_on,,,,,18,0,1,,,,,,0,,75,0
3603,note_on,,,,,0,0,1,,,,,,0,,80,68
3605,note_on,,,,,2,0,1,,,,,,0,,77,55
3614,note_on,,,,,9,0,1,,,,,,0,,72,0
3616,note_on,,,,,2,0,1,,,,,,0,,56,71
3622,control_change,,,,,6,0,1,,,,64,0,0,,,
3625,note_on,,,,,3,0,1,,,,,,0,,58,0
3628,note_on,,,,,3,0,1,,,,,,0,,75,48
3634,control_change,,,,,6,0,1,,,,64,127,0,,,
3654,control_change,,,,,20,0,1,,,,64,0,0,,,
3658,note_on,,,,,4,0,1,,,,,,0,,72,43
3663,note_on,,,,,5,0,1,,,,,,0,,75,0
3666,control_change,,,,,3,0,1,,,,64,127,0,,,
3673,note_on,,,,,7,0,1,,,,,,0,,56,0
3673,note_on,,,,,0,0,1,,,,,,0,,55,63
3676,note_on,,,,,3,0,1,,,,,,0,,68,60
3681,note_on,,,,,5,0,1,,,,,,0,,72,0
3686,control_change,,,,,5,0,1,,,,64,0,0,,,
3698,control_change,,,,,12,0,1,,,,64,127,0,,,
3700,note_on,,,,,2,0,1,,,,,,0,,77,0
3702,note_on,,,,,2,0,1,,,,,,0,,80,0
3703,note_on,,,,,1,0,1,,,,,,0,,75,56
3718,control_change,,,,,15,0,1,,,,64,0,0,,,
3726,note_on,,,,,8,0,1,,,,,,0,,68,0
3732,note_on,,,,,6,0,1,,,,,,0,,72,42
3740,control_change,,,,,8,0,1,,,,64,127,0,,,
3741,note_on,,,,,1,0,1,,,,,,0,,55,0
3744,note_on,,,,,3,0,1,,,,,,0,,75,0
3746,note_on,,,,,0,0,1,,,,,,0,,54,66
3746,note_on,,,,,2,0,1,,,,,,0,,77,55
3748,note_on,,,,,2,0,1,,,,,,0,,80,56
3760,note_on,,,,,12,0,1,,,,,,0,,72,0
3764,control_change,,,,,4,0,1,,,,64,0,0,,,
3775,note_on,,,,,11,0,1,,,,,,0,,75,53
3778,control_change,,,,,3,0,1,,,,64,127,0,,,
3800,control_change,,,,,22,0,1,,,,64,0,0,,,
3804,note_on,,,,,4,0,1,,,,,,0,,72,40
3814,note_on,,,,,10,0,1,,,,,,0,,75,0
3815,control_change,,,,,1,0,1,,,,64,127,0,,,
3822,note_on,,,,,7,0,1,,,,,,0,,54,0
3826,note_on,,,,,4,0,1,,,,,,0,,68,54
3827,note_on,,,,,1,0,1,,,,,,0,,72,0
3828,note_on,,,,,1,0,1,,,,,,0,,53,73
3848,note_on,,,,,20,0,1,,,,,,0,,77,0
3852,note_on,,,,,4,0,1,,,,,,0,,80,0
3855,note_on,,,,,3,0,1,,,,,,0,,75,59
3856,control_change,,,,,1,0,1,,,,64,0,0,,,
3878,note_on,,,,,22,0,1,,,,,,0,,68,0
3881,note_on,,,,,3,0,1,,,,,,0,,73,56
3896,control_change,,,,,15,0,1,,,,64,127,0,,,
3897,note_on,,,,,1,0,1,,,,,,0,,80,63
3900,note_on,,,,,3,0,1,,,,,,0,,77,58
3903,note_on,,,,,3,0,1,,,,,,0,,75,0
3904,note_on,,,,,1,0,1,,,,,,0,,56,68
3905,note_on,,,,,1,0,1,,,,,,0,,73,0
3921,note_on,,,,,16,0,1,,,,,,0,,75,60
3939,control_change,,,,,18,0,1,,,,64,0,0,,,
3950,note_on,,,,,11,0,1,,,,,,0,,73,66
3951,control_change,,,,,1,0,1,,,,64,127,0,,,
3959,note_on,,,,,8,0,1,,,,,,0,,53,0
3963,note_on,,,,,4,0,1,,,,,,0,,75,0
3964,note_on,,,,,1,0,1,,,,,,0,,77,0
3968,note_on,,,,,4,0,1,,,,,,0,,61,68
3970,note_on,,,,,2,0,1,,,,,,0,,68,70
3972,note_on,,,,,2,0,1,,,,,,0,,73,0
3979,note_on,,,,,7,0,1,,,,,,0,,56,0
3986,control_change,,,,,7,0,1,,,,64,0,0,,,
3989,control_change,,,,,3,0,1,,,,64,127,0,,,
3990,note_on,,,,,1,0,1,,,,,,0,,80,0
3993,note_on,,,,,3,0,1,,,,,,0,,75,68
4012,note_on,,,,,19,0,1,,,,,,0,,68,0
4013,note_on,,,,,1,0,1,,,,,,0,,73,62
4021,control_change,,,,,8,0,1,,,,64,0,0,,,
4026,control_change,,,,,5,0,1,,,,64,127,0,,,
4028,note_on,,,,,2,0,1,,,,,,0,,63,75
4032,note_on,,,,,4,0,1,,,,,,0,,80,69
4034,note_on,,,,,2,0,1,,,,,,0,,77,58
4035,note_on,,,,,1,0,1,,,,,,0,,61,0
4037,note_on,,,,,2,0,1,,,,,,0,,75,0
4040,note_on,,,,,3,0,1,,,,,,0,,73,0
4052,control_change,,,,,12,0,1,,,,64,0,0,,,
4056,note_on,,,,,4,0,1,,,,,,0,,75,57
4058,control_change,,,,,2,0,1,,,,64,127,0,,,
4073,note_on,,,,,15,0,1,,,,,,0,,73,52
4085,note_on,,,,,12,0,1,,,,,,0,,75,0
4086,control_change,,,,,1,0,1,,,,64,0,0,,,
4088,note_on,,,,,2,0,1,,,,,,0,,77,0
4089,control_change,,,,,1,0,1,,,,64,127,0,,,
4092,note_on,,,,,3,0,1,,,,,,0,,63,0
4094,note_on,,,,,2,0,1,,,,,,0,,68,67
4095,note_on,,,,,1,0,1,,,,,,0,,73,0
4096,note_on,,,,,1,0,1,,,,,,0,,64,83
4115,control_change,,,,,0,0,1,,,,64,0,0,,,
4115,note_on,,,,,19,0,1,,,,,,0,,80,0
4123,note_on,,,,,8,0,1,,,,,,0,,75,52
4130,note_on,,,,,7,0,1,,,,,,0,,73,50
4139,note_on,,,,,9,0,1,,,,,,0,,68,0
4162,note_on,,,,,0,0,1,,,,,,0,,80,59
4162,note_on,,,,,23,0,1,,,,,,0,,77,54
4163,note_on,,,,,1,0,1,,,,,,0,,73,0
4165,note_on,,,,,2,0,1,,,,,,0,,75,0
4169,control_change,,,,,4,0,1,,,,64,127,0,,,
4185,note_on,,,,,16,0,1,,,,,,0,,75,53
4196,control_change,,,,,11,0,1,,,,64,0,0,,,
4207,note_on,,,,,11,0,1,,,,,,0,,73,51
4211,note_on,,,,,4,0,1,,,,,,0,,77,0
4217,note_on,,,,,6,0,1,,,,,,0,,75,0
4218,control_change,,,,,1,0,1,,,,64,127,0,,,
4225,note_on,,,,,0,0,1,,,,,,0,,68,53
4225,note_on,,,,,7,0,1,,,,,,0,,73,0
4226,note_on,,,,,1,0,1,,,,,,0,,65,68
4232,note_on,,,,,6,0,1,,,,,,0,,64,0
4244,control_change,,,,,12,0,1,,,,64,0,0,,,
4248,note_on,,,,,4,0,1,,,,,,0,,80,0
4260,note_on,,,,,12,0,1,,,,,,0,,73,53
4262,note_on,,,,,2,0,1,,,,,,0,,75,48
4265,note_on,,,,,3,0,1,,,,,,0,,65,0
4268,control_change,,,,,3,0,1,,,,64,127,0,,,
4277,note_on,,,,,9,0,1,,,,,,0,,68,0
4292,note_on,,,,,15,0,1,,,,,,0,,80,63
4293,note_on,,,,,1,0,1,,,,,,0,,77,55
4294,note_on,,,,,1,0,1,,,,,,0,,75,0
4294,note_on,,,,,0,0,1,,,,,,0,,61,71
4296,note_on,,,,,2,0,1,,,,,,0,,73,0
4297,control_change,,,,,1,0,1,,,,64,0,0,,,
4302,control_change,,,,,5,0,1,,,,64,127,0,,,
4316,note_on,,,,,14,0,1,,,,,,0,,75,56
4337,note_on,,,,,21,0,1,,,,,,0,,73,59
4342,note_on,,,,,5,0,1,,,,,,0,,77,0
4350,note_on,,,,,8,0,1,,,,,,0,,75,0
4355,note_on,,,,,0,0,1,,,,,,0,,68,69
4355,note_on,,,,,5,0,1,,,,,,0,,59,74
4357,note_on,,,,,0,0,1,,,,,,0,,73,0
4357,note_on,,,,,2,0,1,,,,,,0,,61,0
4379,note_on,,,,,22,0,1,,,,,,0,,80,0
4381,note_on,,,,,2,0,1,,,,,,0,,75,57
4398,note_on,,,,,17,0,1,,,,,,0,,73,53
4405,note_on,,,,,7,0,1,,,,,,0,,68,0
4408,control_change,,,,,3,0,1,,,,64,0,0,,,
4417,note_on,,,,,9,0,1,,,,,,0,,80,76
4418,note_on,,,,,1,0,1,,,,,,0,,59,0
4420,note_on,,,,,2,0,1,,,,,,0,,57,73
4422,note_on,,,,,2,0,1,,,,,,0,,77,59
4425,note_on,,,,,3,0,1,,,,,,0,,73,0
4425,control_change,,,,,0,0,1,,,,64,127,0,,,
4426,note_on,,,,,1,0,1,,,,,,0,,75,0
4443,note_on,,,,,17,0,1,,,,,,0,,75,60
4447,control_change,,,,,4,0,1,,,,64,0,0,,,
4458,control_change,,,,,11,0,1,,,,64,127,0,,,
4464,note_on,,,,,0,0,1,,,,,,0,,73,70
4464,note_on,,,,,6,0,1,,,,,,0,,77,0
4477,note_on,,,,,13,0,1,,,,,,0,,75,0
4477,note_on,,,,,0,0,1,,,,,,0,,61,75
4478,note_on,,,,,1,0,1,,,,,,0,,80,0
4485,note_on,,,,,7,0,1,,,,,,0,,69,64
4486,control_change,,,,,1,0,1,,,,64,0,0,,,
4487,note_on,,,,,1,0,1,,,,,,0,,73,0
4492,control_change,,,,,5,0,1,,,,64,127,0,,,
4496,note_on,,,,,4,0,1,,,,,,0,,57,0
4509,note_on,,,,,13,0,1,,,,,,0,,73,47
4521,note_on,,,,,12,0,1,,,,,,0,,69,0
4524,control_change,,,,,3,0,1,,,,64,0,0,,,
4525,note_on,,,,,1,0,1,,,,,,0,,75,54
4532,control_change,,,,,7,0,1,,,,64,127,0,,,
4540,note_on,,,,,8,0,1,,,,,,0,,73,0
4542,note_on,,,,,2,0,1,,,,,,0,,66,77
4545,note_on,,,,,3,0,1,,,,,,0,,81,70
4548,note_on,,,,,3,0,1,,,,,,0,,78,50
4550,note_on,,,,,2,0,1,,,,,,0,,61,0
4551,note_on,,,,,1,0,1,,,,,,0,,75,0
4561,control_change,,,,,10,0,1,,,,64,0,0,,,
4568,note_on,,,,,7,0,1,,,,,,0,,75,63
4576,control_change,,,,,8,0,1,,,,64,127,0,,,
4585,note_on,,,,,9,0,1,,,,,,0,,81,0
4592,note_on,,,,,7,0,1,,,,,,0,,73,62
4599,note_on,,,,,7,0,1,,,,,,0,,78,0
4600,control_change,,,,,1,0,1,,,,64,0,0,,,
4604,note_on,,,,,4,0,1,,,,,,0,,75,0
4609,note_on,,,,,5,0,1,,,,,,0,,73,0
4616,control_change,,,,,7,0,1,,,,64,127,0,,,
4619,note_on,,,,,3,0,1,,,,,,0,,66,0
4624,note_on,,,,,5,0,1,,,,,,0,,68,83
4636,control_change,,,,,12,0,1,,,,64,0,0,,,
4640,note_on,,,,,4,0,1,,,,,,0,,75,53
4652,note_on,,,,,12,0,1,,,,,,0,,73,49
4654,control_change,,,,,2,0,1,,,,64,127,0,,,
4671,control_change,,,,,17,0,1,,,,64,0,0,,,
4678,note_on,,,,,7,0,1,,,,,,0,,73,0
4682,note_on,,,,,4,0,1,,,,,,0,,75,0
4682,note_on,,,,,0,0,1,,,,,,0,,78,45
4682,note_on,,,,,0,0,1,,,,,,0,,81,53
4689,control_change,,,,,7,0,1,,,,64,127,0,,,
4706,note_on,,,,,17,0,1,,,,,,0,,75,51
4708,note_on,,,,,2,0,1,,,,,,0,,81,0
4710,control_change,,,,,2,0,1,,,,64,0,0,,,
4718,control_change,,,,,8,0,1,,,,64,127,0,,,
4725,note_on,,,,,7,0,1,,,,,,0,,78,0
4729,note_on,,,,,4,0,1,,,,,,0,,73,42
4738,note_on,,,,,9,0,1,,,,,,0,,73,0
4739,control_change,,,,,0,0,1,,,,64,0,0,,,
4739,note_on,,,,,1,0,1,,,,,,0,,75,0
4750,note_on,,,,,11,0,1,,,,,,0,,69,66
4752,control_change,,,,,2,0,1,,,,64,127,0,,,
4756,note_on,,,,,4,0,1,,,,,,0,,68,0
4782,note_on,,,,,26,0,1,,,,,,0,,75,42
4788,control_change,,,,,6,0,1,,,,64,0,0,,,
4791,control_change,,,,,3,0,1,,,,64,127,0,,,
4796,note_on,,,,,5,0,1,,,,,,0,,73,50
4811,note_on,,,,,15,0,1,,,,,,0,,66,58
4812,note_on,,,,,1,0,1,,,,,,0,,69,0
4818,note_on,,,,,6,0,1,,,,,,0,,81,62
4820,note_on,,,,,0,0,1,,,,,,0,,78,47
4820,note_on,,,,,2,0,1,,,,,,0,,75,0
4822,note_on,,,,,2,0,1,,,,,,0,,73,0
4824,control_change,,,,,2,0,1,,,,64,0,0,,,
4834,control_change,,,,,10,0,1,,,,64,127,0,,,
4844,note_on,,,,,10,0,1,,,,,,0,,75,62
4854,note_on,,,,,10,0,1,,,,,,0,,66,0
4862,control_change,,,,,8,0,1,,,,64,0,0,,,
4864,note_on,,,,,2,0,1,,,,,,0,,63,62
4867,note_on,,,,,3,0,1,,,,,,0,,73,68
4869,note_on,,,,,2,0,1,,,,,,0,,81,0
4873,control_change,,,,,4,0,1,,,,64,127,0,,,
4876,note_on,,,,,3,0,1,,,,,,0,,78,0
4886,note_on,,,,,10,0,1,,,,,,0,,75,0
4889,note_on,,,,,3,0,1,,,,,,0,,61,74
4891,note_on,,,,,2,0,1,,,,,,0,,69,70
4892,note_on,,,,,1,0,1,,,,,,0,,73,0
4903,note_on,,,,,11,0,1,,,,,,0,,63,0
4920,note_on,,,,,17,0,1,,,,,,0,,73,67
4932,note_on,,,,,12,0,1,,,,,,0,,69,0
4936,control_change,,,,,4,0,1,,,,64,0,0,,,
4942,note_on,,,,,6,0,1,,,,,,0,,75,66
4945,control_change,,,,,3,0,1,,,,64,127,0,,,
4954,note_on,,,,,0,0,1,,,,,,0,,81,71
4954,note_on,,,,,9,0,1,,,,,,0,,73,0
4956,note_on,,,,,2,0,1,,,,,,0,,59,71
4961,note_on,,,,,5,0,1,,,,,,0,,75,0
4961,note_on,,,,,0,0,1,,,,,,0,,61,0
4962,note_on,,,,,1,0,1,,,,,,0,,78,52
4968,control_change,,,,,6,0,1,,,,64,0,0,,,
4979,note_on,,,,,11,0,1,,,,,,0,,75,68
4980,control_change,,,,,1,0,1,,,,64,127,0,,,
4998,note_on,,,,,18,0,1,,,,,,0,,81,0
4999,note_on,,,,,1,0,1,,,,,,0,,73,74
5006,note_on,,,,,7,0,1,,,,,,0,,78,0
5012,note_on,,,,,6,0,1,,,,,,0,,75,0
5014,control_change,,,,,2,0,1,,,,64,0,0,,,
5017,note_on,,,,,3,0,1,,,,,,0,,64,68
5020,note_on,,,,,3,0,1,,,,,,0,,73,0
5022,control_change,,,,,2,0,1,,,,64,127,0,,,
5025,note_on,,,,,3,0,1,,,,,,0,,71,65
5029,note_on,,,,,4,0,1,,,,,,0,,59,0
5048,note_on,,,,,19,0,1,,,,,,0,,78,63
5058,note_on,,,,,10,0,1,,,,,,0,,71,0
5062,note_on,,,,,4,0,1,,,,,,0,,76,49
5079,note_on,,,,,17,0,1,,,,,,0,,76,0
5082,note_on,,,,,3,0,1,,,,,,0,,83,69
5083,note_on,,,,,1,0,1,,,,,,0,,68,74
5084,note_on,,,,,1,0,1,,,,,,0,,80,45
5087,note_on,,,,,0,0,1,,,,,,0,,64,0
5087,note_on,,,,,3,0,1,,,,,,0,,78,0
5087,control_change,,,,,0,0,1,,,,64,0,0,,,
5099,control_change,,,,,12,0,1,,,,64,127,0,,,
5102,note_on,,,,,3,0,1,,,,,,0,,78,63
5118,note_on,,,,,16,0,1,,,,,,0,,83,0
5125,control_change,,,,,7,0,1,,,,64,0,0,,,
5126,note_on,,,,,1,0,1,,,,,,0,,76,58
5128,note_on,,,,,2,0,1,,,,,,0,,80,0
5134,note_on,,,,,6,0,1,,,,,,0,,78,0
5140,control_change,,,,,6,0,1,,,,64,127,0,,,
5146,note_on,,,,,6,0,1,,,,,,0,,76,0
5157,note_on,,,,,11,0,1,,,,,,0,,70,81
5166,control_change,,,,,9,0,1,,,,64,0,0,,,
5168,note_on,,,,,2,0,1,,,,,,0,,68,0
5178,note_on,,,,,10,0,1,,,,,,0,,78,60
5200,note_on,,,,,22,0,1,,,,,,0,,76,49
5215,note_on,,,,,15,0,1,,,,,,0,,83,58
5218,note_on,,,,,3,0,1,,,,,,0,,80,66
5220,note_on,,,,,0,0,1,,,,,,0,,78,0
5220,note_on,,,,,2,0,1,,,,,,0,,76,0
5221,control_change,,,,,1,0,1,,,,64,127,0,,,
5236,note_on,,,,,15,0,1,,,,,,0,,78,41
5248,note_on,,,,,12,0,1,,,,,,0,,83,0
5260,note_on,,,,,12,0,1,,,,,,0,,80,0
5260,note_on,,,,,0,0,1,,,,,,0,,76,38
5276,note_on,,,,,16,0,1,,,,,,0,,78,0
5282,note_on,,,,,6,0,1,,,,,,0,,76,0
5290,note_on,,,,,8,0,1,,,,,,0,,70,0
5292,note_on,,,,,2,0,1,,,,,,0,,71,74
5303,control_change,,,,,11,0,1,,,,64,0,0,,,
5314,control_change,,,,,11,0,1,,,,64,127,0,,,
5320,note_on,,,,,6,0,1,,,,,,0,,78,52
5327,note_on,,,,,7,0,1,,,,,,0,,71,0
5332,note_on,,,,,5,0,1,,,,,,0,,76,54
5341,control_change,,,,,9,0,1,,,,64,0,0,,,
5355,note_on,,,,,14,0,1,,,,,,0,,83,57
5356,note_on,,,,,1,0,1,,,,,,0,,68,68
5357,note_on,,,,,0,0,1,,,,,,0,,80,52
5357,note_on,,,,,1,0,1,,,,,,0,,78,0
5358,control_change,,,,,1,0,1,,,,64,127,0,,,
5359,note_on,,,,,1,0,1,,,,,,0,,76,0
5378,note_on,,,,,19,0,1,,,,,,0,,78,58
5388,control_change,,,,,10,0,1,,,,64,0,0,,,
5391,control_change,,,,,3,0,1,,,,64,127,0,,,
5392,note_on,,,,,1,0,1,,,,,,0,,83,0
5398,note_on,,,,,6,0,1,,,,,,0,,68,0
5402,note_on,,,,,4,0,1,,,,,,0,,76,56
5407,note_on,,,,,5,0,1,,,,,,0,,80,0
5412,note_on,,,,,5,0,1,,,,,,0,,64,56
5417,note_on,,,,,5,0,1,,,,,,0,,78,0
5423,note_on,,,,,6,0,1,,,,,,0,,71,69
5424,note_on,,,,,1,0,1,,,,,,0,,63,77
5427,note_on,,,,,3,0,1,,,,,,0,,76,0
5445,note_on,,,,,18,0,1,,,,,,0,,64,0
5448,note_on,,,,,3,0,1,,,,,,0,,76,52
5463,note_on,,,,,15,0,1,,,,,,0,,71,0
5466,control_change,,,,,3,0,1,,,,64,0,0,,,
5467,note_on,,,,,1,0,1,,,,,,0,,78,62
5478,control_change,,,,,11,0,1,,,,64,127,0,,,
5483,note_on,,,,,0,0,1,,,,,,0,,83,59
5483,note_on,,,,,5,0,1,,,,,,0,,76,0
5485,note_on,,,,,2,0,1,,,,,,0,,63,0
5488,note_on,,,,,3,0,1,,,,,,0,,80,61
5491,note_on,,,,,3,0,1,,,,,,0,,78,0
5496,note_on,,,,,5,0,1,,,,,,0,,61,70
5508,note_on,,,,,12,0,1,,,,,,0,,78,57
5510,control_change,,,,,2,0,1,,,,64,0,0,,,
5519,control_change,,,,,9,0,1,,,,64,127,0,,,
5524,note_on,,,,,5,0,1,,,,,,0,,83,0
5530,note_on,,,,,6,0,1,,,,,,0,,76,60
5540,note_on,,,,,0,0,1,,,,,,0,,78,0
5540,note_on,,,,,10,0,1,,,,,,0,,80,0
5546,control_change,,,,,6,0,1,,,,64,0,0,,,
5553,note_on,,,,,7,0,1,,,,,,0,,64,80
5554,control_change,,,,,1,0,1,,,,64,127,0,,,
5555,note_on,,,,,1,0,1,,,,,,0,,72,59
5557,note_on,,,,,2,0,1,,,,,,0,,76,0
5560,note_on,,,,,3,0,1,,,,,,0,,61,0
5576,note_on,,,,,16,0,1,,,,,,0,,76,51
5586,control_change,,,,,0,0,1,,,,64,0,0,,,
5586,note_on,,,,,10,0,1,,,,,,0,,72,0
5587,note_on,,,,,1,0,1,,,,,,0,,78,51
5592,control_change,,,,,5,0,1,,,,64,127,0,,,
5609,note_on,,,,,17,0,1,,,,,,0,,76,0
5613,note_on,,,,,4,0,1,,,,,,0,,84,65
5618,control_change,,,,,0,0,1,,,,64,0,0,,,
5618,note_on,,,,,5,0,1,,,,,,0,,78,0
5620,note_on,,,,,2,0,1,,,,,,0,,80,21
5620,note_on,,,,,0,0,1,,,,,,0,,69,85
5627,note_on,,,,,7,0,1,,,,,,0,,64,0
5634,control_change,,,,,7,0,1,,,,64,127,0,,,
5635,note_on,,,,,1,0,1,,,,,,0,,78,62
5662,note_on,,,,,27,0,1,,,,,,0,,84,0
5665,note_on,,,,,3,0,1,,,,,,0,,76,67
5672,note_on,,,,,7,0,1,,,,,,0,,78,0
5672,note_on,,,,,0,0,1,,,,,,0,,80,0
5681,note_on,,,,,9,0,1,,,,,,0,,76,0
5684,control_change,,,,,3,0,1,,,,64,0,0,,,
5692,note_on,,,,,8,0,1,,,,,,0,,69,0
5696,note_on,,,,,4,0,1,,,,,,0,,72,85
5701,control_change,,,,,5,0,1,,,,64,127,0,,,
5711,note_on,,,,,10,0,1,,,,,,0,,78,63
5734,note_on,,,,,23,0,1,,,,,,0,,76,52
5747,note_on,,,,,13,0,1,,,,,,0,,84,53
5750,note_on,,,,,3,0,1,,,,,,0,,80,29
5752,note_on,,,,,2,0,1,,,,,,0,,76,0
5756,note_on,,,,,4,0,1,,,,,,0,,78,0
5776,note_on,,,,,20,0,1,,,,,,0,,78,54
5784,note_on,,,,,8,0,1,,,,,,0,,72,0
5789,note_on,,,,,5,0,1,,,,,,0,,84,0
5806,note_on,,,,,17,0,1,,,,,,0,,80,0
5806,note_on,,,,,0,0,1,,,,,,0,,76,57
5821,note_on,,,,,15,0,1,,,,,,0,,78,0
5828,note_on,,,,,7,0,1,,,,,,0,,76,0
5836,note_on,,,,,8,0,1,,,,,,0,,73,75
5840,control_change,,,,,4,0,1,,,,64,0,0,,,
5856,note_on,,,,,16,0,1,,,,,,0,,78,56
5874,note_on,,,,,18,0,1,,,,,,0,,76,43
5880,control_change,,,,,6,0,1,,,,64,127,0,,,
5900,note_on,,,,,0,0,1,,,,,,0,,80,49
5900,note_on,,,,,20,0,1,,,,,,0,,85,66
5901,note_on,,,,,1,0,1,,,,,,0,,78,0
5903,note_on,,,,,2,0,1,,,,,,0,,76,0
5926,note_on,,,,,23,0,1,,,,,,0,,78,58
5927,note_on,,,,,1,0,1,,,,,,0,,73,0
5928,note_on,,,,,1,0,1,,,,,,0,,85,0
5954,note_on,,,,,0,0,1,,,,,,0,,76,50
5954,note_on,,,,,26,0,1,,,,,,0,,78,0
5957,note_on,,,,,3,0,1,,,,,,0,,80,0
5971,note_on,,,,,14,0,1,,,,,,0,,76,0
5973,note_on,,,,,2,0,1,,,,,,0,,73,56
5988,note_on,,,,,15,0,1,,,,,,0,,78,47
6002,note_on,,,,,14,0,1,,,,,,0,,73,0
6015,note_on,,,,,13,0,1,,,,,,0,,76,57
6036,note_on,,,,,21,0,1,,,,,,0,,76,0
6037,note_on,,,,,1,0,1,,,,,,0,,85,70
