tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
108018,note_on,,,,,2,0,1,,,,0,51,87
108048,note_off,,,,,30,0,1,,,,0,63,64
108050,note_off,,,,,2,0,1,,,,0,51,64
108052,control_change,,,,,2,0,1,,64,127,0,,
108180,note_off,,,,,128,0,1,,,,0,67,64
108186,note_off,,,,,6,0,1,,,,0,79,64
108190,note_on,,,,,4,0,1,,,,0,64,87
108192,note_on,,,,,2,0,1,,,,0,52,83
108200,control_change,,,,,8,0,1,,64,0,0,,
108212,note_off,,,,,12,0,1,,,,0,73,64
108220,note_off,,,,,8,0,1,,,,0,64,64
108226,note_off,,,,,6,0,1,,,,0,52,64
108232,control_change,,,,,6,0,1,,64,127,0,,
108372,control_change,,,,,140,0,1,,64,0,0,,
108382,note_on,,,,,10,0,1,,,,0,68,89
108384,note_on,,,,,0,0,1,,,,0,73,82
108384,note_on,,,,,2,0,1,,,,0,80,85
108388,note_on,,,,,4,0,1,,,,0,56,96
108390,note_on,,,,,2,0,1,,,,0,44,87
108428,control_change,,,,,38,0,1,,64,127,0,,
108460,note_off,,,,,32,0,1,,,,0,44,64
108470,note_off,,,,,10,0,1,,,,0,56,64
108584,control_change,,,,,114,0,1,,64,0,0,,
108588,note_on,,,,,4,0,1,,,,0,64,93
108592,note_on,,,,,4,0,1,,,,0,52,95
108628,control_change,,,,,36,0,1,,64,127,0,,
108634,note_off,,,,,6,0,1,,,,0,52,64
108636,note_off,,,,,2,0,1,,,,0,64,64
108676,note_off,,,,,40,0,1,,,,0,73,64
108690,note_off,,,,,14,0,1,,,,0,68,64
108702,note_off,,,,,12,0,1,,,,0,80,64
108788,control_change,,,,,86,0,1,,64,0,0,,
108796,note_on,,,,,8,0,1,,,,0,65,89
108800,note_on,,,,,4,0,1,,,,0,53,92
108822,control_change,,,,,22,0,1,,64,127,0,,
108836,note_off,,,,,14,0,1,,,,0,65,64
108846,note_off,,,,,10,0,1,,,,0,53,64
108992,control_change,,,,,146,0,1,,64,0,0,,
109026,note_on,,,,,34,0,1,,,,0,78,85
109028,note_on,,,,,0,0,1,,,,0,45,95
109028,note_on,,,,,0,0,1,,,,0,57,92
109028,note_on,,,,,2,0,1,,,,0,81,85
109030,note_on,,,,,2,0,1,,,,0,69,97
109032,note_on,,,,,2,0,1,,,,0,72,85
109036,note_on,,,,,4,0,1,,,,0,75,82
109056,control_change,,,,,20,0,1,,64,127,0,,
109060,note_off,,,,,0,0,1,,,,0,57,64
109060,note_off,,,,,4,0,1,,,,0,45,64
109188,note_off,,,,,128,0,1,,,,0,69,64
109192,note_off,,,,,4,0,1,,,,0,81,64
109196,note_off,,,,,4,0,1,,,,0,72,64
109200,note_on,,,,,4,0,1,,,,0,66,90
109202,note_on,,,,,2,0,1,,,,0,54,87
109212,note_off,,,,,0,0,1,,,,0,78,64
109212,note_off,,,,,10,0,1,,,,0,75,64
109228,note_off,,,,,16,0,1,,,,0,66,64
109232,note_off,,,,,4,0,1,,,,0,54,64
109348,control_change,,,,,116,0,1,,64,0,0,,
109366,note_on,,,,,18,0,1,,,,0,70,82
109366,note_on,,,,,0,0,1,,,,0,58,96
109368,note_on,,,,,2,0,1,,,,0,46,93
109370,note_on,,,,,2,0,1,,,,0,82,76
109372,note_on,,,,,0,0,1,,,,0,76,77
109372,note_on,,,,,2,0,1,,,,0,79,77
109378,note_on,,,,,6,0,1,,,,0,73,79
109390,note_off,,,,,0,0,1,,,,0,58,64
109390,note_off,,,,,12,0,1,,,,0,46,64
109394,control_change,,,,,4,0,1,,64,127,0,,
109544,note_on,,,,,150,0,1,,,,0,67,92
109548,note_on,,,,,4,0,1,,,,0,55,89
109550,note_off,,,,,2,0,1,,,,0,76,64
109552,note_off,,,,,2,0,1,,,,0,73,64
109560,note_off,,,,,8,0,1,,,,0,79,64
109564,note_off,,,,,4,0,1,,,,0,70,64
109564,note_off,,,,,0,0,1,,,,0,82,64
109574,note_off,,,,,10,0,1,,,,0,55,64
109576,note_off,,,,,2,0,1,,,,0,67,64
109740,note_on,,,,,0,0,1,,,,0,74,74
109740,note_on,,,,,164,0,1,,,,0,77,79
109740,note_on,,,,,0,0,1,,,,0,71,79
109742,note_on,,,,,2,0,1,,,,0,80,71
109744,note_on,,,,,2,0,1,,,,0,83,73
109748,note_on,,,,,4,0,1,,,,0,59,92
109750,control_change,,,,,2,0,1,,64,0,0,,
109752,note_on,,,,,2,0,1,,,,0,47,100
109790,note_off,,,,,38,0,1,,,,0,47,64
109794,control_change,,,,,4,0,1,,64,127,0,,
109800,note_off,,,,,6,0,1,,,,0,59,64
109980,note_on,,,,,180,0,1,,,,0,68,93
109986,note_on,,,,,6,0,1,,,,0,56,95
110022,note_off,,,,,0,0,1,,,,0,68,64
110022,note_off,,,,,36,0,1,,,,0,56,64
110042,note_off,,,,,20,0,1,,,,0,71,64
110054,note_off,,,,,12,0,1,,,,0,74,64
110058,note_off,,,,,4,0,1,,,,0,77,64
110070,note_off,,,,,12,0,1,,,,0,80,64
110072,note_off,,,,,2,0,1,,,,0,83,64
110294,control_change,,,,,222,0,1,,64,0,0,,
110396,note_on,,,,,102,0,1,,,,0,72,93
110398,note_on,,,,,2,0,1,,,,0,84,93
110400,note_on,,,,,2,0,1,,,,0,60,93
110408,note_on,,,,,8,0,1,,,,0,48,93
110416,control_change,,,,,8,0,1,,64,127,0,,
110468,note_off,,,,,52,0,1,,,,0,84,64
110494,note_off,,,,,26,0,1,,,,0,60,64
110500,note_off,,,,,6,0,1,,,,0,72,64
110510,note_off,,,,,10,0,1,,,,0,48,64
110642,control_change,,,,,132,0,1,,64,0,0,,
110644,note_on,,,,,2,0,1,,,,0,85,95
110644,note_on,,,,,0,0,1,,,,0,73,88
110646,note_on,,,,,2,0,1,,,,0,61,92
110650,note_on,,,,,4,0,1,,,,0,49,89
110710,control_change,,,,,60,0,1,,64,127,0,,
110752,note_off,,,,,42,0,1,,,,0,49,64
110762,note_off,,,,,10,0,1,,,,0,61,64
110764,note_off,,,,,2,0,1,,,,0,85,64
110774,note_off,,,,,10,0,1,,,,0,73,64
110936,note_on,,,,,162,0,1,,,,0,62,88
110938,note_on,,,,,2,0,1,,,,0,86,90
110940,note_on,,,,,0,0,1,,,,0,50,90
110940,note_on,,,,,2,0,1,,,,0,74,87
110972,control_change,,,,,32,0,1,,64,0,0,,
111064,control_change,,,,,92,0,1,,64,127,0,,
111142,note_off,,,,,78,0,1,,,,0,62,64
111148,note_off,,,,,6,0,1,,,,0,86,64
111166,note_off,,,,,18,0,1,,,,0,74,64
111184,note_off,,,,,18,0,1,,,,0,50,64
111452,note_on,,,,,268,0,1,,,,0,38,109
111456,note_on,,,,,4,0,1,,,,0,26,109
111458,note_on,,,,,2,0,1,,,,0,62,109
111458,note_on,,,,,0,0,1,,,,0,50,109
111492,control_change,,,,,34,0,1,,64,127,0,,
111496,note_off,,,,,4,0,1,,,,0,26,64
111504,note_off,,,,,8,0,1,,,,0,50,64
111518,note_off,,,,,14,0,1,,,,0,38,64
111528,note_off,,,,,10,0,1,,,,0,62,64
111680,note_on,,,,,152,0,1,,,,0,41,76
111684,note_on,,,,,4,0,1,,,,0,53,74
111740,note_on,,,,,56,0,1,,,,0,56,65
111744,note_on,,,,,4,0,1,,,,0,44,66
111760,note_off,,,,,16,0,1,,,,0,41,64
111762,note_off,,,,,2,0,1,,,,0,53,64
111796,note_on,,,,,34,0,1,,,,0,47,66
111800,note_on,,,,,4,0,1,,,,0,59,66
111840,note_off,,,,,40,0,1,,,,0,56,64
111848,note_off,,,,,8,0,1,,,,0,44,64
111864,note_on,,,,,16,0,1,,,,0,50,62
111868,note_on,,,,,4,0,1,,,,0,62,62
111882,note_off,,,,,14,0,1,,,,0,59,64
111882,note_off,,,,,0,0,1,,,,0,47,64
111902,note_off,,,,,20,0,1,,,,0,62,64
111920,note_off,,,,,18,0,1,,,,0,50,64
111928,note_on,,,,,8,0,1,,,,0,53,79
111946,note_on,,,,,18,0,1,,,,0,65,69
111972,note_off,,,,,26,0,1,,,,0,53,64
112000,note_on,,,,,0,0,1,,,,0,56,74
112000,note_on,,,,,28,0,1,,,,0,68,72
112020,note_off,,,,,20,0,1,,,,0,65,64
112056,note_on,,,,,36,0,1,,,,0,59,64
112070,note_on,,,,,14,0,1,,,,0,71,66
112078,note_off,,,,,8,0,1,,,,0,56,64
112084,note_off,,,,,6,0,1,,,,0,68,64
112124,note_on,,,,,40,0,1,,,,0,62,61
112130,note_on,,,,,6,0,1,,,,0,74,64
112134,note_off,,,,,4,0,1,,,,0,71,64
112134,note_off,,,,,0,0,1,,,,0,59,64
112156,note_off,,,,,22,0,1,,,,0,74,64
112184,note_off,,,,,28,0,1,,,,0,62,64
112194,note_on,,,,,10,0,1,,,,0,65,66
112198,note_on,,,,,4,0,1,,,,0,77,76
112256,note_on,,,,,58,0,1,,,,0,80,71
112270,note_off,,,,,14,0,1,,,,0,65,64
112270,note_on,,,,,0,0,1,,,,0,68,67
112282,note_off,,,,,12,0,1,,,,0,77,64
112320,note_on,,,,,38,0,1,,,,0,83,76
112326,note_on,,,,,6,0,1,,,,0,71,66
112332,note_off,,,,,6,0,1,,,,0,80,64
112348,note_off,,,,,16,0,1,,,,0,68,64
112362,note_off,,,,,14,0,1,,,,0,83,64
112384,note_off,,,,,22,0,1,,,,0,71,64
112406,note_on,,,,,22,0,1,,,,0,86,77
112406,note_on,,,,,0,0,1,,,,0,74,83
112432,note_off,,,,,0,0,1,,,,0,86,64
112432,note_off,,,,,26,0,1,,,,0,74,64
112456,note_on,,,,,24,0,1,,,,0,73,83
112486,note_off,,,,,30,0,1,,,,0,73,64
112520,note_on,,,,,34,0,1,,,,0,72,72
112522,note_on,,,,,2,0,1,,,,0,84,77
112544,note_off,,,,,22,0,1,,,,0,72,64
112548,note_off,,,,,4,0,1,,,,0,84,64
112584,note_on,,,,,36,0,1,,,,0,71,76
112610,note_off,,,,,26,0,1,,,,0,71,64
112640,note_on,,,,,0,0,1,,,,0,70,64
112640,note_on,,,,,30,0,1,,,,0,82,65
112666,note_off,,,,,26,0,1,,,,0,82,64
112668,note_off,,,,,2,0,1,,,,0,70,64
112706,note_on,,,,,38,0,1,,,,0,69,72
112740,note_off,,,,,34,0,1,,,,0,69,64
112766,note_on,,,,,26,0,1,,,,0,68,84
112768,note_on,,,,,2,0,1,,,,0,80,82
112800,note_off,,,,,32,0,1,,,,0,80,64
112800,note_off,,,,,0,0,1,,,,0,68,64
112820,note_on,,,,,20,0,1,,,,0,67,79
112848,note_off,,,,,28,0,1,,,,0,67,64
112888,note_on,,,,,40,0,1,,,,0,66,78
112890,note_on,,,,,2,0,1,,,,0,78,82
112918,note_off,,,,,28,0,1,,,,0,66,64
112922,note_off,,,,,4,0,1,,,,0,78,64
112942,note_on,,,,,20,0,1,,,,0,65,74
112966,note_off,,,,,24,0,1,,,,0,65,64
113002,note_on,,,,,36,0,1,,,,0,76,69
113002,note_on,,,,,0,0,1,,,,0,64,74
113030,note_off,,,,,28,0,1,,,,0,64,64
113032,note_off,,,,,2,0,1,,,,0,76,64
113060,note_on,,,,,28,0,1,,,,0,63,72
113086,note_off,,,,,26,0,1,,,,0,63,64
113122,note_on,,,,,0,0,1,,,,0,62,75
113122,note_on,,,,,36,0,1,,,,0,74,75
113148,note_off,,,,,26,0,1,,,,0,62,64
113150,note_off,,,,,2,0,1,,,,0,74,64
113174,note_on,,,,,24,0,1,,,,0,61,71
113204,note_off,,,,,30,0,1,,,,0,61,64
113238,note_on,,,,,34,0,1,,,,0,72,76
113238,note_on,,,,,0,0,1,,,,0,60,72
113264,note_off,,,,,26,0,1,,,,0,60,64
113272,note_off,,,,,8,0,1,,,,0,72,64
113300,note_on,,,,,28,0,1,,,,0,59,85
113324,note_off,,,,,24,0,1,,,,0,59,64
113476,note_on,,,,,0,0,1,,,,0,77,87
113476,note_on,,,,,152,0,1,,,,0,89,83
113482,note_on,,,,,6,0,1,,,,0,65,89
113484,note_on,,,,,2,0,1,,,,0,53,93
113502,control_change,,,,,18,0,1,,64,0,0,,
113576,control_change,,,,,74,0,1,,64,127,0,,
113592,note_off,,,,,16,0,1,,,,0,89,64
113604,note_off,,,,,12,0,1,,,,0,65,64
113612,note_off,,,,,8,0,1,,,,0,77,64
113634,note_off,,,,,22,0,1,,,,0,53,64
113868,note_on,,,,,234,0,1,,,,0,41,93
113874,note_on,,,,,6,0,1,,,,0,29,88
113880,note_on,,,,,6,0,1,,,,0,65,81
113880,note_on,,,,,0,0,1,,,,0,53,90
113902,control_change,,,,,22,0,1,,64,0,0,,
113968,control_change,,,,,66,0,1,,64,127,0,,
113972,note_off,,,,,4,0,1,,,,0,29,64
113996,note_off,,,,,24,0,1,,,,0,65,64
113998,note_off,,,,,2,0,1,,,,0,41,64
114020,note_off,,,,,22,0,1,,,,0,53,64
114060,note_on,,,,,40,0,1,,,,0,44,69
114066,note_on,,,,,6,0,1,,,,0,56,71
114138,note_on,,,,,72,0,1,,,,0,59,72
114142,note_on,,,,,4,0,1,,,,0,47,68
114156,note_off,,,,,14,0,1,,,,0,56,64
114172,note_off,,,,,16,0,1,,,,0,44,64
114200,note_on,,,,,28,0,1,,,,0,62,66
114208,note_off,,,,,8,0,1,,,,0,59,64
114208,note_on,,,,,0,0,1,,,,0,50,55
114220,note_off,,,,,12,0,1,,,,0,47,64
114232,note_off,,,,,12,0,1,,,,0,62,64
114262,note_off,,,,,30,0,1,,,,0,50,64
114266,note_on,,,,,4,0,1,,,,0,53,79
114280,note_on,,,,,14,0,1,,,,0,65,75
114312,note_off,,,,,32,0,1,,,,0,53,64
114332,note_on,,,,,20,0,1,,,,0,68,72
114340,note_on,,,,,8,0,1,,,,0,56,71
114356,note_off,,,,,16,0,1,,,,0,65,64
114392,note_on,,,,,36,0,1,,,,0,71,73
114394,note_on,,,,,2,0,1,,,,0,59,73
114404,note_off,,,,,10,0,1,,,,0,68,64
114412,note_off,,,,,8,0,1,,,,0,56,64
114448,note_on,,,,,36,0,1,,,,0,74,67
114450,note_on,,,,,2,0,1,,,,0,62,66
114452,note_off,,,,,2,0,1,,,,0,71,64
114462,note_off,,,,,10,0,1,,,,0,59,64
114474,note_off,,,,,12,0,1,,,,0,74,64
114506,note_off,,,,,32,0,1,,,,0,62,64
114510,note_on,,,,,4,0,1,,,,0,65,72
114520,note_on,,,,,10,0,1,,,,0,77,75
114568,note_off,,,,,48,0,1,,,,0,65,64
114572,note_on,,,,,4,0,1,,,,0,80,70
114584,note_on,,,,,12,0,1,,,,0,68,69
114596,note_off,,,,,12,0,1,,,,0,77,64
114642,note_on,,,,,0,0,1,,,,0,71,56
114642,note_on,,,,,46,0,1,,,,0,83,72
114658,note_off,,,,,16,0,1,,,,0,68,64
114660,note_off,,,,,2,0,1,,,,0,80,64
114706,note_on,,,,,46,0,1,,,,0,86,67
114718,note_on,,,,,12,0,1,,,,0,74,62
114724,note_off,,,,,6,0,1,,,,0,83,64
114734,note_off,,,,,10,0,1,,,,0,71,64
114746,note_off,,,,,12,0,1,,,,0,86,64
114756,note_off,,,,,10,0,1,,,,0,74,64
114780,note_on,,,,,24,0,1,,,,0,89,83
114782,note_on,,,,,2,0,1,,,,0,77,87
114812,note_off,,,,,30,0,1,,,,0,77,64
114814,note_off,,,,,2,0,1,,,,0,89,64
114844,note_on,,,,,30,0,1,,,,0,76,79
114868,note_off,,,,,24,0,1,,,,0,76,64
114904,note_on,,,,,0,0,1,,,,0,75,72
114904,note_on,,,,,36,0,1,,,,0,87,78
114930,note_off,,,,,26,0,1,,,,0,75,64
114932,note_off,,,,,2,0,1,,,,0,87,64
114966,note_on,,,,,34,0,1,,,,0,74,69
114994,note_off,,,,,28,0,1,,,,0,74,64
115024,note_on,,,,,30,0,1,,,,0,73,79
115026,note_on,,,,,2,0,1,,,,0,85,80
115060,note_off,,,,,34,0,1,,,,0,73,64
115062,note_off,,,,,2,0,1,,,,0,85,64
115088,note_on,,,,,26,0,1,,,,0,72,76
115112,note_off,,,,,24,0,1,,,,0,72,64
115156,note_on,,,,,44,0,1,,,,0,83,80
115158,note_on,,,,,2,0,1,,,,0,71,69
115190,note_off,,,,,32,0,1,,,,0,71,64
115196,note_off,,,,,6,0,1,,,,0,83,64
115208,note_on,,,,,12,0,1,,,,0,70,71
115240,note_off,,,,,32,0,1,,,,0,70,64
115278,note_on,,,,,38,0,1,,,,0,69,79
115280,note_on,,,,,2,0,1,,,,0,81,77
115308,note_off,,,,,28,0,1,,,,0,81,64
115308,note_off,,,,,0,0,1,,,,0,69,64
115340,note_on,,,,,32,0,1,,,,0,68,72
115372,note_off,,,,,32,0,1,,,,0,68,64
115404,note_on,,,,,0,0,1,,,,0,67,73
115404,note_on,,,,,32,0,1,,,,0,79,78
115430,note_off,,,,,26,0,1,,,,0,67,64
115432,note_off,,,,,2,0,1,,,,0,79,64
115464,note_on,,,,,32,0,1,,,,0,66,79
115494,note_off,,,,,30,0,1,,,,0,66,64
115528,note_on,,,,,34,0,1,,,,0,65,79
115532,note_on,,,,,4,0,1,,,,0,77,74
115554,note_off,,,,,22,0,1,,,,0,65,64
115558,note_off,,,,,4,0,1,,,,0,77,64
115592,note_on,,,,,34,0,1,,,,0,64,79
115620,note_off,,,,,28,0,1,,,,0,64,64
115652,note_on,,,,,32,0,1,,,,0,75,72
115652,note_on,,,,,0,0,1,,,,0,63,79
115684,note_off,,,,,32,0,1,,,,0,63,64
115684,note_off,,,,,0,0,1,,,,0,75,64
115704,note_on,,,,,20,0,1,,,,0,62,87
115728,note_off,,,,,24,0,1,,,,0,62,64
115970,note_on,,,,,0,0,1,,,,0,80,85
115970,note_on,,,,,242,0,1,,,,0,92,87
115974,note_on,,,,,4,0,1,,,,0,68,79
115976,note_on,,,,,2,0,1,,,,0,56,87
116012,control_change,,,,,36,0,1,,64,0,0,,
116076,control_change,,,,,64,0,1,,64,127,0,,
116102,note_off,,,,,0,0,1,,,,0,92,64
116102,note_off,,,,,26,0,1,,,,0,68,64
116110,note_off,,,,,8,0,1,,,,0,80,64
116134,note_off,,,,,24,0,1,,,,0,56,64
116340,note_on,,,,,206,0,1,,,,0,44,85
116342,note_on,,,,,2,0,1,,,,0,68,83
116344,note_on,,,,,0,0,1,,,,0,32,83
116344,note_on,,,,,2,0,1,,,,0,56,93
116352,control_change,,,,,8,0,1,,64,0,0,,
116408,control_change,,,,,56,0,1,,64,127,0,,
116426,note_off,,,,,18,0,1,,,,0,32,64
116436,note_off,,,,,10,0,1,,,,0,44,64
116452,note_off,,,,,16,0,1,,,,0,56,64
116472,note_off,,,,,20,0,1,,,,0,68,64
116572,note_on,,,,,100,0,1,,,,0,47,69
116574,note_on,,,,,2,0,1,,,,0,59,76
116638,note_on,,,,,64,0,1,,,,0,62,66
116650,note_on,,,,,12,0,1,,,,0,50,66
116656,note_off,,,,,6,0,1,,,,0,59,64
116670,note_off,,,,,14,0,1,,,,0,47,64
116698,note_on,,,,,28,0,1,,,,0,65,72
116706,note_on,,,,,8,0,1,,,,0,53,68
116728,note_off,,,,,22,0,1,,,,0,62,64
116748,note_off,,,,,20,0,1,,,,0,50,64
116762,note_on,,,,,14,0,1,,,,0,68,71
116776,note_on,,,,,14,0,1,,,,0,56,72
116780,note_off,,,,,4,0,1,,,,0,65,64
116792,note_off,,,,,12,0,1,,,,0,53,64
116804,note_off,,,,,12,0,1,,,,0,68,64
116820,note_off,,,,,16,0,1,,,,0,56,64
116824,note_on,,,,,4,0,1,,,,0,59,64
116840,note_on,,,,,16,0,1,,,,0,71,73
116856,note_off,,,,,16,0,1,,,,0,59,64
116880,note_on,,,,,24,0,1,,,,0,62,70
116892,note_on,,,,,12,0,1,,,,0,74,66
116910,note_off,,,,,18,0,1,,,,0,71,64
116938,note_on,,,,,28,0,1,,,,0,65,42
116950,note_on,,,,,12,0,1,,,,0,77,67
116956,note_off,,,,,6,0,1,,,,0,62,64
116980,note_off,,,,,24,0,1,,,,0,74,64
117004,note_on,,,,,24,0,1,,,,0,80,71
117016,note_on,,,,,12,0,1,,,,0,68,73
117022,note_off,,,,,6,0,1,,,,0,77,64
117028,note_off,,,,,6,0,1,,,,0,65,64
117042,note_off,,,,,14,0,1,,,,0,80,64
117064,note_off,,,,,22,0,1,,,,0,68,64
117076,note_on,,,,,12,0,1,,,,0,71,71
117082,note_on,,,,,6,0,1,,,,0,83,77
117106,note_off,,,,,24,0,1,,,,0,71,64
117128,note_on,,,,,22,0,1,,,,0,74,60
117138,note_on,,,,,10,0,1,,,,0,86,73
117156,note_off,,,,,18,0,1,,,,0,83,64
117188,note_on,,,,,32,0,1,,,,0,77,58
117200,note_on,,,,,12,0,1,,,,0,89,72
117204,note_off,,,,,4,0,1,,,,0,74,64
117220,note_off,,,,,16,0,1,,,,0,86,64
117244,note_off,,,,,24,0,1,,,,0,89,64
117256,note_off,,,,,12,0,1,,,,0,77,64
117280,note_on,,,,,24,0,1,,,,0,92,90
117280,note_on,,,,,0,0,1,,,,0,80,84
117308,note_off,,,,,28,0,1,,,,0,80,64
117312,note_off,,,,,4,0,1,,,,0,92,64
117340,note_on,,,,,28,0,1,,,,0,79,80
117364,note_off,,,,,24,0,1,,,,0,79,64
117412,note_on,,,,,0,0,1,,,,0,78,76
117412,note_on,,,,,48,0,1,,,,0,90,76
117444,note_off,,,,,32,0,1,,,,0,78,64
117446,note_off,,,,,2,0,1,,,,0,90,64
117472,note_on,,,,,26,0,1,,,,0,77,72
117500,note_off,,,,,28,0,1,,,,0,77,64
117536,note_on,,,,,36,0,1,,,,0,88,65
117540,note_on,,,,,4,0,1,,,,0,76,65
117568,note_off,,,,,28,0,1,,,,0,76,64
117574,note_off,,,,,6,0,1,,,,0,88,64
117590,note_on,,,,,16,0,1,,,,0,74,65
117620,note_off,,,,,30,0,1,,,,0,74,64
117660,note_on,,,,,0,0,1,,,,0,83,85
117660,note_on,,,,,40,0,1,,,,0,95,82
117682,note_off,,,,,22,0,1,,,,0,83,64
117684,note_off,,,,,2,0,1,,,,0,95,64
117740,note_on,,,,,56,0,1,,,,0,82,61
117752,note_off,,,,,12,0,1,,,,0,82,64
117800,note_on,,,,,48,0,1,,,,0,81,57
117804,note_on,,,,,4,0,1,,,,0,93,67
117830,note_off,,,,,26,0,1,,,,0,81,64
117832,note_off,,,,,2,0,1,,,,0,93,64
117864,note_on,,,,,32,0,1,,,,0,80,78
117898,note_off,,,,,34,0,1,,,,0,80,64
117924,note_on,,,,,26,0,1,,,,0,79,83
117926,note_on,,,,,2,0,1,,,,0,91,77
117952,note_off,,,,,26,0,1,,,,0,79,64
117962,note_off,,,,,10,0,1,,,,0,91,64
117990,note_on,,,,,28,0,1,,,,0,78,86
118022,note_off,,,,,32,0,1,,,,0,78,64
118056,note_on,,,,,34,0,1,,,,0,86,90
118058,note_on,,,,,2,0,1,,,,0,98,87
118086,note_off,,,,,28,0,1,,,,0,86,64
118086,note_off,,,,,0,0,1,,,,0,98,64
118120,note_on,,,,,34,0,1,,,,0,85,88
118146,note_off,,,,,26,0,1,,,,0,85,64
118184,note_on,,,,,38,0,1,,,,0,96,75
118186,note_on,,,,,2,0,1,,,,0,84,76
118212,note_off,,,,,0,0,1,,,,0,96,64
118212,note_off,,,,,26,0,1,,,,0,84,64
118246,note_on,,,,,34,0,1,,,,0,83,78
118274,note_off,,,,,28,0,1,,,,0,83,64
118302,note_on,,,,,28,0,1,,,,0,93,82
118302,note_on,,,,,0,0,1,,,,0,81,84
118326,note_off,,,,,24,0,1,,,,0,81,64
118330,note_off,,,,,4,0,1,,,,0,93,64
118362,note_on,,,,,32,0,1,,,,0,80,75
118398,note_off,,,,,36,0,1,,,,0,80,64
118440,note_on,,,,,42,0,1,,,,0,101,75
118442,note_on,,,,,2,0,1,,,,0,89,76
118468,note_off,,,,,0,0,1,,,,0,101,64
118468,note_off,,,,,26,0,1,,,,0,89,64
118502,note_on,,,,,34,0,1,,,,0,88,78
118530,note_off,,,,,28,0,1,,,,0,88,64
118558,note_on,,,,,28,0,1,,,,0,99,82
118558,note_on,,,,,0,0,1,,,,0,87,84
118582,note_off,,,,,24,0,1,,,,0,87,64
118586,note_off,,,,,4,0,1,,,,0,99,64
118618,note_on,,,,,32,0,1,,,,0,86,75
118654,note_off,,,,,36,0,1,,,,0,86,64
118684,note_on,,,,,0,0,1,,,,0,85,90
118684,note_on,,,,,30,0,1,,,,0,97,83
118714,note_off,,,,,30,0,1,,,,0,85,64
118716,note_off,,,,,2,0,1,,,,0,97,64
118736,note_on,,,,,20,0,1,,,,0,84,79
118772,note_off,,,,,36,0,1,,,,0,84,64
118802,note_on,,,,,30,0,1,,,,0,95,83
118802,note_on,,,,,0,0,1,,,,0,83,87
118832,note_off,,,,,30,0,1,,,,0,83,64
118836,note_off,,,,,4,0,1,,,,0,95,64
118856,note_on,,,,,20,0,1,,,,0,82,77
118886,note_off,,,,,30,0,1,,,,0,82,64
118924,note_on,,,,,0,0,1,,,,0,81,69
118924,note_on,,,,,38,0,1,,,,0,93,69
118960,note_off,,,,,36,0,1,,,,0,81,64
118960,note_off,,,,,0,0,1,,,,0,93,64
118978,note_on,,,,,18,0,1,,,,0,80,84
119008,note_off,,,,,30,0,1,,,,0,80,64
119044,note_on,,,,,0,0,1,,,,0,79,90
119044,note_on,,,,,36,0,1,,,,0,91,83
119074,note_off,,,,,30,0,1,,,,0,79,64
119076,note_off,,,,,2,0,1,,,,0,91,64
119096,note_on,,,,,20,0,1,,,,0,78,79
119132,note_off,,,,,36,0,1,,,,0,78,64
119162,note_on,,,,,0,0,1,,,,0,77,87
119162,note_on,,,,,30,0,1,,,,0,89,83
119192,note_off,,,,,30,0,1,,,,0,77,64
119196,note_off,,,,,4,0,1,,,,0,89,64
119216,note_on,,,,,20,0,1,,,,0,76,77
119246,note_off,,,,,30,0,1,,,,0,76,64
119284,note_on,,,,,0,0,1,,,,0,75,69
119284,note_on,,,,,38,0,1,,,,0,87,69
119320,note_off,,,,,0,0,1,,,,0,87,64
119320,note_off,,,,,36,0,1,,,,0,75,64
119338,note_on,,,,,18,0,1,,,,0,74,84
119368,note_off,,,,,30,0,1,,,,0,74,64
119406,note_on,,,,,38,0,1,,,,0,85,81
119408,note_on,,,,,2,0,1,,,,0,73,83
119436,note_off,,,,,28,0,1,,,,0,73,64
119440,note_off,,,,,4,0,1,,,,0,85,64
119448,set_tempo,,,,,14580,1,0,279070,,,,,
119458,note_on,,,,,18,0,1,,,,0,72,75
119490,note_off,,,,,32,0,1,,,,0,72,64
119496,set_tempo,,,,,48,1,0,277778,,,,,
119522,note_on,,,,,32,0,1,,,,0,83,72
119524,note_on,,,,,2,0,1,,,,0,71,80
119544,set_tempo,,,,,48,1,0,276498,,,,,
119546,note_off,,,,,22,0,1,,,,0,71,64
119548,note_off,,,,,2,0,1,,,,0,83,64
119592,note_on,,,,,44,0,1,,,,0,70,78
119592,set_tempo,,,,,48,1,0,275229,,,,,
119618,note_off,,,,,26,0,1,,,,0,70,64
119638,note_on,,,,,20,0,1,,,,0,81,76
119640,note_on,,,,,2,0,1,,,,0,69,78
119640,set_tempo,,,,,48,1,0,272727,,,,,
119674,note_off,,,,,34,0,1,,,,0,81,64
119676,note_off,,,,,2,0,1,,,,0,69,64
119688,set_tempo,,,,,48,1,0,271493,,,,,
119706,note_on,,,,,30,0,1,,,,0,68,83
119728,note_off,,,,,22,0,1,,,,0,68,64
119736,set_tempo,,,,,48,1,0,270270,,,,,
119760,note_on,,,,,32,0,1,,,,0,79,77
119760,note_on,,,,,0,0,1,,,,0,67,84
119784,set_tempo,,,,,48,1,0,269058,,,,,
119792,note_off,,,,,32,0,1,,,,0,67,64
