tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,key,program,channel,control,value,note,velocity
19710,note_off,,,,,30,0,1,,,,0,,,73,64
19740,note_on,,,,,0,0,1,,,,0,,,61,107
19740,note_on,,,,,0,0,1,,,,0,,,68,93
19740,note_on,,,,,0,0,1,,,,0,,,73,97
19740,note_off,,,,,30,0,1,,,,0,,,75,64
19920,note_off,,,,,180,0,1,,,,0,,,68,64
20040,note_on,,,,,0,0,1,,,,0,,,60,91
20040,note_on,,,,,0,0,1,,,,0,,,72,103
20040,note_off,,,,,120,0,1,,,,0,,,61,64
20040,note_off,,,,,0,0,1,,,,0,,,73,64
20160,note_off,,,,,480,0,2,,,,1,,,25,64
20160,note_off,,,,,0,0,2,,,,1,,,49,64
20160,note_off,,,,,0,0,2,,,,1,,,52,64
20160,note_off,,,,,120,0,1,,,,0,,,60,64
20160,note_off,,,,,0,0,1,,,,0,,,72,64
20160,note_on,,,,,0,0,2,,,,1,,,37,97
20160,note_on,,,,,0,0,1,,,,0,,,61,107
20160,note_on,,,,,0,0,1,,,,0,,,73,93
20520,note_on,,,,,360,0,2,,,,1,,,44,93
20640,note_on,,,,,0,0,2,,,,1,,,64,91
20640,note_off,,,,,120,0,2,,,,1,,,37,64
20640,note_on,,,,,0,0,2,,,,1,,,68,93
20640,note_off,,,,,0,0,2,,,,1,,,44,64
20640,note_on,,,,,0,0,2,,,,1,,,49,103
20640,note_on,,,,,0,0,2,,,,1,,,56,79
20999,note_off,,,,,839,0,1,,,,0,,,73,64
20999,note_off,,,,,0,0,1,,,,0,,,61,64
21000,note_off,,,,,0,0,2,,,,1,,,56,64
21000,note_on,,,,,0,0,1,,,,0,,,68,91
21000,note_on,,,,,1,0,1,,,,0,,,64,77
21000,note_on,,,,,0,0,2,,,,1,,,50,93
21000,note_off,,,,,0,0,2,,,,1,,,49,64
21000,note_on,,,,,0,0,1,,,,0,,,76,93
21000,note_off,,,,,0,0,2,,,,1,,,64,64
21000,note_off,,,,,360,0,2,,,,1,,,68,64
21000,note_on,,,,,0,0,1,,,,0,,,71,93
21000,note_on,,,,,0,0,2,,,,1,,,38,91
21120,note_off,,,,,0,0,1,,,,0,,,76,64
21120,note_off,,,,,120,0,2,,,,1,,,50,64
21120,note_off,,,,,0,0,1,,,,0,,,71,64
21120,note_on,,,,,0,0,2,,,,1,,,51,87
21120,note_on,,,,,0,0,2,,,,1,,,39,103
21120,note_on,,,,,0,0,1,,,,0,,,80,97
21120,note_off,,,,,0,0,1,,,,0,,,68,64
21120,note_on,,,,,0,0,1,,,,0,,,68,97
21120,note_off,,,,,120,0,1,,,,0,,,64,64
21120,note_off,,,,,0,0,2,,,,1,,,38,64
21120,note_on,,,,,0,0,1,,,,0,,,71,115
21240,note_off,,,,,0,0,1,,,,0,,,68,64
21240,note_off,,,,,0,0,1,,,,0,,,71,64
21240,note_off,,,,,120,0,1,,,,0,,,80,64
21480,note_on,,,,,0,0,2,,,,1,,,51,97
21480,note_on,,,,,0,0,2,,,,1,,,56,91
21480,note_off,,,,,360,0,2,,,,1,,,39,64
21480,note_off,,,,,0,0,2,,,,1,,,51,64
21600,note_on,,,,,0,0,2,,,,1,,,59,97
21600,note_on,,,,,0,0,2,,,,1,,,63,77
21600,note_off,,,,,120,0,2,,,,1,,,51,64
21600,note_on,,,,,360,0,1,,,,0,,,68,107
21600,note_off,,,,,0,0,2,,,,1,,,56,64
22080,note_off,,,,,0,0,2,,,,1,,,59,64
22080,note_on,,,,,0,0,2,,,,1,,,51,97
22080,note_on,,,,,0,0,2,,,,1,,,39,97
22080,note_off,,,,,480,0,2,,,,1,,,63,64
22080,note_off,,,,,480,0,1,,,,0,,,68,64
22080,note_on,,,,,0,0,1,,,,0,,,68,103
22110,note_off,,,,,30,0,1,,,,0,,,68,64
22110,note_on,,,,,0,0,1,,,,0,,,67,97
22140,note_on,,,,,0,0,1,,,,0,,,68,107
22140,note_off,,,,,30,0,1,,,,0,,,67,64
22170,note_on,,,,,0,0,1,,,,0,,,67,103
22170,note_off,,,,,30,0,1,,,,0,,,68,64
22200,note_off,,,,,30,0,1,,,,0,,,67,64
22200,note_on,,,,,0,0,1,,,,0,,,64,115
22320,note_off,,,,,120,0,1,,,,0,,,64,64
22320,note_on,,,,,0,0,1,,,,0,,,67,103
22330,set_tempo,,,,,5080,1,0,731707,,,,,,,
22440,note_off,,,,,120,0,1,,,,0,,,67,64
22440,note_off,,,,,0,0,2,,,,1,,,51,64
22440,note_on,,,,,0,0,2,,,,1,,,51,93
22440,note_on,,,,,0,0,1,,,,0,,,68,118
22440,note_on,,,,,0,0,2,,,,1,,,58,87
22440,note_off,,,,,360,0,2,,,,1,,,39,64
22510,set_tempo,,,,,180,1,0,722891,,,,,,,
22560,note_off,,,,,120,0,1,,,,0,,,68,64
22560,note_on,,,,,0,0,2,,,,1,,,61,93
22560,note_on,,,,,0,0,2,,,,1,,,63,93
22560,note_off,,,,,120,0,2,,,,1,,,51,64
22560,note_off,,,,,0,0,2,,,,1,,,58,64
22560,note_on,,,,,0,0,1,,,,0,,,70,107
22600,set_tempo,,,,,90,1,0,705882,,,,,,,
22680,note_off,,,,,120,0,1,,,,0,,,70,64
22680,note_on,,,,,0,0,1,,,,0,,,71,118
22690,set_tempo,,,,,90,1,0,697674,,,,,,,
22790,set_tempo,,,,,100,1,0,689655,,,,,,,
22800,note_off,,,,,0,0,2,,,,1,,,61,64
22800,note_off,,,,,120,0,1,,,,0,,,71,64
22800,note_on,,,,,0,0,1,,,,0,,,73,118
22800,note_off,,,,,240,0,2,,,,1,,,63,64
22900,set_tempo,,,,,110,1,0,681818,,,,,,,
22920,note_off,,,,,120,0,1,,,,0,,,73,64
22920,note_on,,,,,0,0,1,,,,0,,,75,115
22990,set_tempo,,,,,90,1,0,674157,,,,,,,
23040,note_off,,,,,120,0,1,,,,0,,,75,64
23040,note_on,,,,,0,0,1,,,,0,,,76,107
23160,note_on,,,,,0,0,1,,,,0,,,79,118
23160,note_off,,,,,120,0,1,,,,0,,,76,64
23190,set_tempo,,,,,200,1,0,666666,,,,,,,
23280,note_on,,,,,0,0,1,,,,0,,,80,121
23280,note_off,,,,,120,0,1,,,,0,,,79,64
23300,set_tempo,,,,,110,1,0,659340,,,,,,,
23400,note_on,,,,,0,0,1,,,,0,,,82,115
23400,set_tempo,,,,,100,1,0,645161,,,,,,,
23400,note_off,,,,,120,0,1,,,,0,,,80,64
23520,note_off,,,,,120,0,1,,,,0,,,82,64
23520,note_on,,,,,0,0,1,,,,0,,,83,107
23610,set_tempo,,,,,210,1,0,638297,,,,,,,
23640,note_off,,,,,120,0,1,,,,0,,,83,64
23640,note_on,,,,,0,0,1,,,,0,,,85,122
23720,set_tempo,,,,,110,1,0,625000,,,,,,,
23760,note_on,,,,,0,0,1,,,,0,,,87,122
23760,note_off,,,,,120,0,1,,,,0,,,85,64
23880,note_on,,,,,0,0,1,,,,0,,,88,115
23880,note_off,,,,,120,0,1,,,,0,,,87,64
23940,set_tempo,,,,,220,1,0,618556,,,,,,,
24000,note_off,,,,,120,0,1,,,,0,,,88,64
24000,note_on,,,,,0,0,1,,,,0,,,87,121
24050,set_tempo,,,,,110,1,0,612244,,,,,,,
24120,note_off,,,,,120,0,1,,,,0,,,87,64
24120,note_on,,,,,0,0,1,,,,0,,,85,118
24160,set_tempo,,,,,110,1,0,600000,,,,,,,
24240,note_off,,,,,120,0,1,,,,0,,,85,64
24240,note_on,,,,,0,0,1,,,,0,,,83,121
24280,set_tempo,,,,,120,1,0,594059,,,,,,,
24360,note_off,,,,,120,0,1,,,,0,,,83,64
24360,note_on,,,,,0,0,1,,,,0,,,82,125
24400,set_tempo,,,,,120,1,0,588235,,,,,,,
24480,note_off,,,,,120,0,1,,,,0,,,82,64
24480,note_on,,,,,0,0,1,,,,0,,,80,118
24600,note_off,,,,,120,0,1,,,,0,,,80,64
24600,note_on,,,,,0,0,1,,,,0,,,79,118
24720,note_on,,,,,0,0,1,,,,0,,,83,121
24720,note_off,,,,,120,0,1,,,,0,,,79,64
24840,note_off,,,,,120,0,1,,,,0,,,83,64
24840,note_on,,,,,0,0,1,,,,0,,,82,122
24910,set_tempo,,,,,510,1,0,594059,,,,,,,
24960,note_off,,,,,120,0,1,,,,0,,,82,64
24960,note_on,,,,,0,0,1,,,,0,,,80,121
25030,set_tempo,,,,,120,1,0,600000,,,,,,,
25080,note_on,,,,,0,0,1,,,,0,,,79,122
25080,note_off,,,,,120,0,1,,,,0,,,80,64
25140,set_tempo,,,,,110,1,0,612244,,,,,,,
25200,note_off,,,,,120,0,1,,,,0,,,79,64
25200,note_on,,,,,0,0,1,,,,0,,,76,121
25260,set_tempo,,,,,120,1,0,618556,,,,,,,
25320,note_off,,,,,120,0,1,,,,0,,,76,64
25320,note_on,,,,,0,0,1,,,,0,,,75,118
25360,set_tempo,,,,,100,1,0,625000,,,,,,,
25440,note_on,,,,,0,0,1,,,,0,,,73,118
25440,note_off,,,,,120,0,1,,,,0,,,75,64
25560,note_on,,,,,0,0,1,,,,0,,,76,121
25560,note_off,,,,,120,0,1,,,,0,,,73,64
25590,set_tempo,,,,,230,1,0,638297,,,,,,,
25680,note_on,,,,,0,0,1,,,,0,,,75,118
25680,note_off,,,,,120,0,1,,,,0,,,76,64
25700,set_tempo,,,,,110,1,0,645161,,,,,,,
25800,note_on,,,,,0,0,1,,,,0,,,73,115
25800,note_off,,,,,120,0,1,,,,0,,,75,64
25920,note_on,,,,,0,0,1,,,,0,,,71,115
25920,note_off,,,,,120,0,1,,,,0,,,73,64
25940,set_tempo,,,,,240,1,0,659340,,,,,,,
26040,note_off,,,,,120,0,1,,,,0,,,71,64
26040,note_on,,,,,0,0,1,,,,0,,,70,118
26060,set_tempo,,,,,120,1,0,666666,,,,,,,
26160,note_on,,,,,0,0,1,,,,0,,,68,118
26160,note_off,,,,,120,0,1,,,,0,,,70,64
26180,set_tempo,,,,,120,1,0,674157,,,,,,,
26280,note_on,,,,,0,0,1,,,,0,,,67,121
26280,note_off,,,,,120,0,1,,,,0,,,68,64
26450,set_tempo,,,,,270,1,0,681818,,,,,,,
26519,note_off,,,,,239,0,1,,,,0,,,67,64
26520,note_on,,,,,1,0,1,,,,0,,,68,121
26590,set_tempo,,,,,140,1,0,689655,,,,,,,
26730,set_tempo,,,,,140,1,0,697674,,,,,,,
26760,note_off,,,,,240,0,1,,,,0,,,68,64
26760,note_on,,,,,0,0,1,,,,0,,,67,115
26870,set_tempo,,,,,140,1,0,705882,,,,,,,
26999,note_off,,,,,239,0,1,,,,0,,,67,64
27000,note_on,,,,,1,0,1,,,,0,,,64,115
27050,set_tempo,,,,,180,1,0,722891,,,,,,,
27230,set_tempo,,,,,180,1,0,731707,,,,,,,
27240,note_on,,,,,0,0,1,,,,0,,,67,93
27240,note_off,,,,,240,0,1,,,,0,,,64,64
27479,note_off,,,,,239,0,1,,,,0,,,67,64
27480,note_on,,,,,1,0,1,,,,0,,,71,118
27720,note_off,,,,,240,0,1,,,,0,,,71,64
27720,note_on,,,,,0,0,1,,,,0,,,71,121
27750,set_tempo,,,,,520,1,0,750000,,,,,,,
27840,note_off,,,,,120,0,1,,,,0,,,71,64
27840,note_on,,,,,0,0,1,,,,0,,,71,118
27960,note_on,,,,,0,0,1,,,,0,,,71,115
27960,note_off,,,,,120,0,1,,,,0,,,71,64
28080,note_off,,,,,120,0,1,,,,0,,,71,64
28080,note_on,,,,,0,0,1,,,,0,,,71,121
28679,note_off,,,,,599,0,1,,,,0,,,71,64
28680,note_on,,,,,1,0,1,,,,0,,,70,121
28790,note_off,,,,,110,0,1,,,,0,,,70,64
28800,note_on,,,,,6000,0,2,,,,1,,,32,93
28800,note_on,,,,,0,0,2,,,,1,,,44,79
28800,note_on,,,,,10,0,1,,,,0,,,68,97
29160,note_off,,,,,0,0,2,,,,1,,,44,64
29160,note_on,,,,,0,0,2,,,,1,,,51,91
29160,note_on,,,,,0,0,2,,,,1,,,44,103
29160,note_off,,,,,360,0,2,,,,1,,,32,64
29280,note_off,,,,,480,0,1,,,,0,,,68,64
29280,note_on,,,,,0,0,2,,,,1,,,51,97
29280,note_on,,,,,0,0,2,,,,1,,,56,87
29280,note_off,,,,,120,0,2,,,,1,,,44,64
29280,note_on,,,,,0,0,1,,,,0,,,68,79
29280,note_off,,,,,0,0,2,,,,1,,,51,64
29310,note_on,,,,,0,0,1,,,,0,,,70,79
29310,note_off,,,,,30,0,1,,,,0,,,68,64
29340,note_on,,,,,0,0,1,,,,0,,,63,79
29340,note_on,,,,,0,0,1,,,,0,,,68,75
29340,note_off,,,,,30,0,1,,,,0,,,70,64
29340,note_on,,,,,0,0,1,,,,0,,,59,91
29520,note_off,,,,,180,0,1,,,,0,,,63,64
29520,note_off,,,,,0,0,1,,,,0,,,59,64
29640,note_off,,,,,120,0,1,,,,0,,,68,64
29640,note_on,,,,,0,0,1,,,,0,,,67,93
29760,note_off,,,,,480,0,2,,,,1,,,56,64
29760,note_on,,,,,0,0,2,,,,1,,,32,91
29760,note_off,,,,,120,0,1,,,,0,,,67,64
29760,note_on,,,,,0,0,2,,,,1,,,44,87
29760,note_off,,,,,0,0,2,,,,1,,,51,64
29760,note_on,,,,,0,0,1,,,,0,,,68,83
30120,note_on,,,,,0,0,2,,,,1,,,44,93
30120,note_off,,,,,360,0,2,,,,1,,,32,64
30120,note_off,,,,,0,0,2,,,,1,,,44,64
30120,note_on,,,,,0,0,2,,,,1,,,51,79
30240,note_on,,,,,0,0,2,,,,1,,,51,87
30240,note_on,,,,,0,0,2,,,,1,,,56,83
30240,note_on,,,,,0,0,1,,,,0,,,59,61
30240,note_off,,,,,480,0,1,,,,0,,,68,64
30240,note_off,,,,,120,0,2,,,,1,,,44,64
30240,note_on,,,,,0,0,1,,,,0,,,63,75
30240,note_off,,,,,0,0,2,,,,1,,,51,64
30480,note_off,,,,,240,0,1,,,,0,,,63,64
30480,note_off,,,,,0,0,1,,,,0,,,59,64
30510,set_tempo,,,,,2760,1,0,769230,,,,,,,
30580,set_tempo,,,,,70,1,0,779220,,,,,,,
30600,note_on,,,,,120,0,1,,,,0,,,68,69
30660,note_off,,,,,60,0,1,,,,0,,,68,64
30660,set_tempo,,,,,80,1,0,789473,,,,,,,
30660,note_on,,,,,0,0,1,,,,0,,,68,63
30720,note_on,,,,,0,0,1,,,,0,,,80,75
30720,note_off,,,,,0,0,2,,,,1,,,51,64
30720,note_on,,,,,0,0,1,,,,0,,,76,73
30720,note_on,,,,,0,0,2,,,,1,,,40,63
30720,note_off,,,,,480,0,2,,,,1,,,56,64
30720,note_off,,,,,60,0,1,,,,0,,,68,64
30720,note_on,,,,,0,0,2,,,,1,,,52,57
30750,set_tempo,,,,,90,1,0,779220,,,,,,,
30840,note_off,,,,,120,0,1,,,,0,,,80,64
30840,note_off,,,,,0,0,1,,,,0,,,76,64
30860,set_tempo,,,,,110,1,0,769230,,,,,,,
30950,set_tempo,,,,,90,1,0,750000,,,,,,,
30960,note_off,,,,,240,0,2,,,,1,,,52,64
30960,note_off,,,,,0,0,2,,,,1,,,40,64
31080,note_on,,,,,0,0,2,,,,1,,,59,69
31080,note_on,,,,,0,0,2,,,,1,,,56,59
31080,note_on,,,,,120,0,2,,,,1,,,64,79
31200,note_on,,,,,0,0,2,,,,1,,,68,73
31200,note_on,,,,,360,0,1,,,,0,,,71,61
31200,note_off,,,,,120,0,2,,,,1,,,64,64
31200,note_on,,,,,0,0,2,,,,1,,,59,69
31200,note_off,,,,,0,0,2,,,,1,,,56,64
31200,note_off,,,,,0,0,2,,,,1,,,59,64
31200,note_on,,,,,0,0,2,,,,1,,,64,87
31230,note_on,,,,,30,0,1,,,,0,,,76,69
31260,note_on,,,,,30,0,1,,,,0,,,80,77
31440,note_off,,,,,180,0,1,,,,0,,,71,64
31680,note_on,,,,,0,0,2,,,,1,,,52,63
31680,note_off,,,,,0,0,2,,,,1,,,64,64
31680,note_on,,,,,0,0,2,,,,1,,,40,49
31680,note_off,,,,,480,0,2,,,,1,,,68,64
31680,note_off,,,,,0,0,2,,,,1,,,59,64
31800,note_on,,,,,0,0,1,,,,0,,,78,57
31800,note_on,,,,,360,0,1,,,,0,,,75,59
31829,note_off,,,,,29,0,1,,,,0,,,76,64
31859,note_off,,,,,30,0,1,,,,0,,,80,64
31920,note_off,,,,,0,0,2,,,,1,,,40,64
31920,note_off,,,,,0,0,1,,,,0,,,78,64
31920,note_off,,,,,61,0,1,,,,0,,,75,64
31920,note_off,,,,,240,0,2,,,,1,,,52,64
31920,note_on,,,,,0,0,1,,,,0,,,80,69
31920,note_on,,,,,0,0,1,,,,0,,,76,69
32040,note_on,,,,,0,0,2,,,,1,,,56,14
32040,note_on,,,,,0,0,2,,,,1,,,59,71
32040,note_on,,,,,0,0,1,,,,0,,,81,71
32040,note_on,,,,,120,0,2,,,,1,,,64,73
32040,note_on,,,,,0,0,1,,,,0,,,78,61
32040,note_off,,,,,120,0,1,,,,0,,,76,64
32040,note_off,,,,,0,0,1,,,,0,,,80,64
32160,note_on,,,,,0,0,2,,,,1,,,59,73
32160,note_on,,,,,0,0,2,,,,1,,,64,79
32160,note_off,,,,,120,0,2,,,,1,,,64,64
32160,note_off,,,,,0,0,2,,,,1,,,59,64
32160,note_on,,,,,0,0,2,,,,1,,,68,71
32160,note_off,,,,,120,0,1,,,,0,,,78,64
32160,note_on,,,,,0,0,1,,,,0,,,80,73
32160,note_on,,,,,0,0,1,,,,0,,,83,71
32160,note_off,,,,,0,0,2,,,,1,,,56,64
32160,note_off,,,,,0,0,1,,,,0,,,81,64
32280,note_on,,,,,0,0,1,,,,0,,,71,59
32280,note_on,,,,,0,0,1,,,,0,,,76,67
32280,note_off,,,,,120,0,1,,,,0,,,80,64
32280,note_off,,,,,0,0,1,,,,0,,,83,64
32400,note_off,,,,,120,0,1,,,,0,,,71,64
32400,note_on,,,,,0,0,1,,,,0,,,78,65
32400,note_on,,,,,0,0,1,,,,0,,,81,63
32400,note_off,,,,,0,0,1,,,,0,,,76,64
32520,note_off,,,,,120,0,1,,,,0,,,78,64
32520,note_on,,,,,0,0,1,,,,0,,,76,63
32520,note_on,,,,,0,0,1,,,,0,,,80,73
32520,note_off,,,,,0,0,1,,,,0,,,81,64
32640,note_off,,,,,120,0,1,,,,0,,,76,64
32640,note_off,,,,,0,0,1,,,,0,,,80,64
32640,note_off,,,,,0,0,2,,,,1,,,59,64
32640,note_off,,,,,480,0,2,,,,1,,,68,64
32640,note_off,,,,,0,0,2,,,,1,,,64,64
32640,note_on,,,,,0,0,1,,,,0,,,75,59
32640,note_on,,,,,0,0,1,,,,0,,,78,53
32640,note_on,,,,,0,0,2,,,,1,,,35,77
32640,note_on,,,,,0,0,2,,,,1,,,47,57
32880,note_off,,,,,240,0,2,,,,1,,,35,64
32880,note_off,,,,,0,0,2,,,,1,,,47,64
32880,note_off,,,,,240,0,1,,,,0,,,78,64
32880,note_off,,,,,0,0,1,,,,0,,,75,64
33000,note_on,,,,,120,0,2,,,,1,,,63,73
33000,note_on,,,,,0,0,2,,,,1,,,54,45
33000,note_on,,,,,0,0,2,,,,1,,,59,77
33120,note_on,,,,,0,0,2,,,,1,,,66,59
33120,note_on,,,,,0,0,2,,,,1,,,63,77
33120,note_off,,,,,0,0,2,,,,1,,,59,64
33120,note_on,,,,,240,0,1,,,,0,,,78,69
33120,note_off,,,,,0,0,2,,,,1,,,54,64
33120,note_off,,,,,120,0,2,,,,1,,,63,64
33120,note_on,,,,,0,0,2,,,,1,,,59,59
33150,note_off,,,,,30,0,1,,,,0,,,78,64
33150,note_on,,,,,0,0,1,,,,0,,,78,69
33180,note_off,,,,,30,0,1,,,,0,,,78,64
33180,note_on,,,,,0,0,1,,,,0,,,80,71
33210,note_on,,,,,0,0,1,,,,0,,,78,67
33210,note_off,,,,,30,0,1,,,,0,,,80,64
33210,note_on,,,,,0,0,1,,,,0,,,75,61
33360,note_off,,,,,150,0,1,,,,0,,,75,64
33360,note_off,,,,,0,0,1,,,,0,,,78,64
33540,note_on,,,,,0,0,1,,,,0,,,74,43
33540,note_on,,,,,180,0,1,,,,0,,,77,65
33600,note_on,,,,,0,0,1,,,,0,,,78,65
33600,note_off,,,,,0,0,1,,,,0,,,74,64
33600,note_on,,,,,0,0,2,,,,1,,,47,79
33600,note_on,,,,,0,0,1,,,,0,,,75,65
33600,note_off,,,,,0,0,2,,,,1,,,59,64
33600,note_off,,,,,0,0,2,,,,1,,,63,64
33600,note_off,,,,,480,0,2,,,,1,,,66,64
33600,note_off,,,,,60,0,1,,,,0,,,77,64
33720,note_off,,,,,0,0,1,,,,0,,,75,64
33720,note_off,,,,,120,0,1,,,,0,,,78,64
33840,note_off,,,,,240,0,2,,,,1,,,47,64
33960,note_on,,,,,0,0,2,,,,1,,,59,69
33960,note_on,,,,,0,0,2,,,,1,,,54,43
33960,note_on,,,,,120,0,2,,,,1,,,63,69
34080,note_off,,,,,0,0,2,,,,1,,,54,64
34080,note_on,,,,,0,0,2,,,,1,,,48,69
34080,note_off,,,,,0,0,2,,,,1,,,59,64
34080,note_on,,,,,0,0,1,,,,0,,,75,67
34080,note_on,,,,,360,0,1,,,,0,,,80,59
34080,note_on,,,,,0,0,1,,,,0,,,68,45
34080,note_off,,,,,120,0,2,,,,1,,,63,64
34320,note_off,,,,,240,0,2,,,,1,,,48,64
34440,note_on,,,,,0,0,2,,,,1,,,63,69
34440,note_on,,,,,0,0,2,,,,1,,,56,67
34440,note_on,,,,,120,0,2,,,,1,,,68,67
34560,note_off,,,,,120,0,2,,,,1,,,68,64
34560,note_on,,,,,0,0,1,,,,0,,,76,75
34560,note_off,,,,,0,0,1,,,,0,,,75,64
34560,note_on,,,,,0,0,1,,,,0,,,73,55
34560,note_on,,,,,0,0,2,,,,1,,,37,77
34560,note_off,,,,,480,0,1,,,,0,,,80,64
34560,note_off,,,,,0,0,2,,,,1,,,63,64
34560,note_off,,,,,0,0,2,,,,1,,,56,64
34560,note_off,,,,,0,0,1,,,,0,,,68,64
34560,note_on,,,,,0,0,2,,,,1,,,49,51
34680,note_off,,,,,0,0,1,,,,0,,,73,64
34680,note_off,,,,,120,0,1,,,,0,,,76,64
34800,note_off,,,,,240,0,2,,,,1,,,37,64
34800,note_off,,,,,0,0,2,,,,1,,,49,64
34920,note_on,,,,,0,0,2,,,,1,,,52,41
34920,note_on,,,,,0,0,2,,,,1,,,56,83
34920,note_on,,,,,120,0,2,,,,1,,,61,53
35040,note_on,,,,,0,0,2,,,,1,,,56,67
35040,note_off,,,,,0,0,2,,,,1,,,52,64
35040,note_on,,,,,0,0,2,,,,1,,,61,79
35040,note_on,,,,,0,0,2,,,,1,,,64,77
35040,note_on,,,,,360,0,1,,,,0,,,68,63
35040,note_off,,,,,120,0,2,,,,1,,,61,64
35040,note_off,,,,,0,0,2,,,,1,,,56,64
35070,note_on,,,,,30,0,1,,,,0,,,73,71
35100,note_on,,,,,30,0,1,,,,0,,,76,79
35280,note_off,,,,,180,0,1,,,,0,,,68,64
35520,note_off,,,,,480,0,2,,,,1,,,64,64
35520,note_off,,,,,0,0,2,,,,1,,,56,64
35520,note_off,,,,,0,0,2,,,,1,,,61,64
35520,note_on,,,,,0,0,2,,,,1,,,52,55
35520,note_on,,,,,0,0,2,,,,1,,,40,69
35579,note_off,,,,,299,0,1,,,,0,,,76,64
35640,note_on,,,,,0,0,1,,,,0,,,72,37
35640,note_on,,,,,61,0,1,,,,0,,,75,57
35760,note_on,,,,,0,0,1,,,,0,,,76,75
35760,note_off,,,,,120,0,1,,,,0,,,75,64
35760,note_off,,,,,0,0,2,,,,1,,,40,64
35760,note_on,,,,,0,0,1,,,,0,,,73,55
35760,note_off,,,,,240,0,2,,,,1,,,52,64
35760,note_off,,,,,0,0,1,,,,0,,,72,64
35789,note_off,,,,,29,0,1,,,,0,,,73,64
35880,note_off,,,,,91,0,1,,,,0,,,73,64
35880,note_on,,,,,0,0,2,,,,1,,,61,71
35880,note_on,,,,,0,0,2,,,,1,,,56,55
35880,note_on,,,,,120,0,2,,,,1,,,64,71
35880,note_off,,,,,0,0,1,,,,0,,,76,64
35880,note_on,,,,,0,0,1,,,,0,,,78,65
35880,note_on,,,,,0,0,1,,,,0,,,75,65
36000,note_on,,,,,0,0,1,,,,0,,,73,51
36000,note_off,,,,,0,0,2,,,,1,,,61,64
36000,note_off,,,,,0,0,2,,,,1,,,56,64
36000,note_off,,,,,120,0,2,,,,1,,,64,64
36000,note_on,,,,,0,0,2,,,,1,,,64,83
36000,note_on,,,,,0,0,1,,,,0,,,76,73
36000,note_on,,,,,0,0,2,,,,1,,,68,73
36000,note_off,,,,,0,0,1,,,,0,,,78,64
36000,note_on,,,,,0,0,2,,,,1,,,61,25
36000,note_off,,,,,120,0,1,,,,0,,,75,64
36030,note_off,,,,,30,0,1,,,,0,,,73,64
36030,note_on,,,,,0,0,1,,,,0,,,75,49
36030,note_on,,,,,0,0,1,,,,0,,,78,59
36030,note_off,,,,,0,0,1,,,,0,,,76,64
36060,note_on,,,,,0,0,1,,,,0,,,76,55
36060,note_on,,,,,0,0,1,,,,0,,,80,61
36060,note_off,,,,,30,0,1,,,,0,,,75,64
36060,note_off,,,,,0,0,1,,,,0,,,78,64
36120,note_off,,,,,60,0,1,,,,0,,,76,64
36120,note_off,,,,,0,0,1,,,,0,,,80,64
36180,note_on,,,,,0,0,1,,,,0,,,73,59
36180,note_on,,,,,60,0,1,,,,0,,,68,57
36240,note_off,,,,,60,0,1,,,,0,,,68,64
36240,note_on,,,,,0,0,1,,,,0,,,75,49
36240,note_off,,,,,0,0,1,,,,0,,,73,64
36240,note_on,,,,,0,0,1,,,,0,,,78,65
36360,note_on,,,,,0,0,1,,,,0,,,76,79
36360,note_on,,,,,0,0,1,,,,0,,,73,51
36360,note_off,,,,,0,0,1,,,,0,,,78,64
36360,note_off,,,,,120,0,1,,,,0,,,75,64
36480,note_on,,,,,0,0,1,,,,0,,,75,69
36480,note_off,,,,,120,0,1,,,,0,,,73,64
36480,note_on,,,,,0,0,1,,,,0,,,72,57
36480,note_on,,,,,0,0,2,,,,1,,,44,69
36480,note_off,,,,,0,0,2,,,,1,,,61,64
36480,note_off,,,,,0,0,1,,,,0,,,76,64
36480,note_off,,,,,0,0,2,,,,1,,,64,64
36480,note_off,,,,,480,0,2,,,,1,,,68,64
36600,note_off,,,,,120,0,1,,,,0,,,75,64
36600,note_off,,,,,0,0,1,,,,0,,,72,64
36720,note_off,,,,,240,0,2,,,,1,,,44,64
36840,note_on,,,,,0,0,2,,,,1,,,56,77
36840,note_on,,,,,0,0,2,,,,1,,,51,49
36840,note_on,,,,,120,0,2,,,,1,,,60,61
36960,note_off,,,,,0,0,2,,,,1,,,51,64
36960,note_off,,,,,0,0,2,,,,1,,,56,64
36960,note_on,,,,,0,0,2,,,,1,,,56,59
36960,note_off,,,,,120,0,2,,,,1,,,60,64
36960,note_on,,,,,0,0,2,,,,1,,,60,77
36960,note_on,,,,,360,0,1,,,,0,,,75,69
36960,note_on,,,,,0,0,2,,,,1,,,63,57
36990,note_on,,,,,0,0,1,,,,0,,,75,69
36990,note_off,,,,,30,0,1,,,,0,,,75,64
37020,note_off,,,,,30,0,1,,,,0,,,75,64
37020,note_on,,,,,0,0,1,,,,0,,,76,87
37050,note_on,,,,,0,0,1,,,,0,,,75,71
37050,note_on,,,,,0,0,1,,,,0,,,72,63
37050,note_off,,,,,30,0,1,,,,0,,,76,64
37200,note_off,,,,,0,0,1,,,,0,,,75,64
37200,note_off,,,,,150,0,1,,,,0,,,72,64
37250,set_tempo,,,,,6300,1,0,769230,,,,,,,
37350,set_tempo,,,,,100,1,0,779220,,,,,,,
