tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
20100,note_on,6,0,2,,,,,,,,0,63,80,,
20112,note_on,181,0,1,,,,,,,,0,78,0,,
20124,note_on,24,0,2,,,,,,,,0,63,0,,
20130,note_on,6,0,2,,,,,,,,0,66,80,,
20154,note_on,24,0,2,,,,,,,,0,66,0,,
20156,control_change,44,0,1,,,,,,,,0,,,64,0
20160,note_on,6,0,2,,,,,,,,0,63,80,,
20160,note_on,4,0,1,,,,,,,,0,77,80,,
20172,control_change,12,0,1,,,,,,,,0,,,64,127
20184,note_on,24,0,2,,,,,,,,0,63,0,,
20190,note_on,6,0,2,,,,,,,,0,66,80,,
20214,note_on,24,0,2,,,,,,,,0,66,0,,
20220,note_on,6,0,2,,,,,,,,0,63,80,,
20244,note_on,24,0,2,,,,,,,,0,63,0,,
20250,note_on,6,0,2,,,,,,,,0,66,80,,
20274,note_on,24,0,2,,,,,,,,0,66,0,,
20280,note_on,6,0,2,,,,,,,,0,63,80,,
20304,note_on,24,0,2,,,,,,,,0,63,0,,
20310,note_on,6,0,2,,,,,,,,0,66,80,,
20334,note_on,24,0,2,,,,,,,,0,66,0,,
20340,note_on,6,0,2,,,,,,,,0,63,80,,
20352,note_on,180,0,1,,,,,,,,0,77,0,,
20364,note_on,24,0,2,,,,,,,,0,63,0,,
20370,note_on,6,0,2,,,,,,,,0,66,80,,
20394,note_on,24,0,2,,,,,,,,0,66,0,,
20395,control_change,43,0,1,,,,,,,,0,,,64,0
20400,note_on,5,0,1,,,,,,,,0,75,80,,
20400,note_on,6,0,2,,,,,,,,0,63,72,,
20416,control_change,16,0,1,,,,,,,,0,,,64,127
20424,note_on,24,0,2,,,,,,,,0,63,0,,
20430,note_on,6,0,2,,,,,,,,0,69,72,,
20430,note_on,0,0,2,,,,,,,,0,66,72,,
20454,note_on,24,0,2,,,,,,,,0,66,0,,
20454,note_on,0,0,2,,,,,,,,0,69,0,,
20460,note_on,6,0,2,,,,,,,,0,63,72,,
20484,note_on,24,0,2,,,,,,,,0,63,0,,
20490,note_on,0,0,2,,,,,,,,0,69,72,,
20490,note_on,6,0,2,,,,,,,,0,66,72,,
20514,note_on,0,0,2,,,,,,,,0,66,0,,
20514,note_on,24,0,2,,,,,,,,0,69,0,,
20520,note_on,6,0,2,,,,,,,,0,63,72,,
20544,note_on,24,0,2,,,,,,,,0,63,0,,
20550,note_on,0,0,2,,,,,,,,0,69,72,,
20550,note_on,6,0,2,,,,,,,,0,66,72,,
20574,note_on,24,0,2,,,,,,,,0,69,0,,
20574,note_on,0,0,2,,,,,,,,0,66,0,,
20580,note_on,6,0,2,,,,,,,,0,63,72,,
20592,note_on,176,0,1,,,,,,,,0,75,0,,
20604,note_on,24,0,2,,,,,,,,0,63,0,,
20610,note_on,0,0,2,,,,,,,,0,69,72,,
20610,note_on,6,0,2,,,,,,,,0,66,72,,
20634,note_on,0,0,2,,,,,,,,0,66,0,,
20634,note_on,24,0,2,,,,,,,,0,69,0,,
20636,control_change,44,0,1,,,,,,,,0,,,64,0
20640,note_on,6,0,2,,,,,,,,0,63,72,,
20640,note_on,4,0,1,,,,,,,,0,73,80,,
20651,control_change,11,0,1,,,,,,,,0,,,64,127
20664,note_on,24,0,2,,,,,,,,0,63,0,,
20670,note_on,6,0,2,,,,,,,,0,66,72,,
20670,note_on,0,0,2,,,,,,,,0,69,72,,
20694,note_on,0,0,2,,,,,,,,0,66,0,,
20694,note_on,24,0,2,,,,,,,,0,69,0,,
20700,note_on,6,0,2,,,,,,,,0,63,72,,
20724,note_on,24,0,2,,,,,,,,0,63,0,,
20730,note_on,0,0,2,,,,,,,,0,66,72,,
20730,note_on,6,0,2,,,,,,,,0,69,72,,
20754,note_on,0,0,2,,,,,,,,0,69,0,,
20754,note_on,24,0,2,,,,,,,,0,66,0,,
20760,note_on,6,0,2,,,,,,,,0,63,72,,
20784,note_on,24,0,2,,,,,,,,0,63,0,,
20790,note_on,6,0,2,,,,,,,,0,66,72,,
20790,note_on,0,0,2,,,,,,,,0,69,72,,
20814,note_on,0,0,2,,,,,,,,0,66,0,,
20814,note_on,24,0,2,,,,,,,,0,69,0,,
20820,note_on,6,0,2,,,,,,,,0,63,72,,
20832,note_on,181,0,1,,,,,,,,0,73,0,,
20844,note_on,24,0,2,,,,,,,,0,63,0,,
20850,note_on,6,0,2,,,,,,,,0,69,72,,
20850,note_on,0,0,2,,,,,,,,0,66,72,,
20874,note_on,24,0,2,,,,,,,,0,66,0,,
20874,note_on,0,0,2,,,,,,,,0,69,0,,
20878,control_change,46,0,1,,,,,,,,0,,,64,0
20880,note_on,2,0,1,,,,,,,,0,72,80,,
20880,note_on,6,0,2,,,,,,,,0,63,72,,
20894,control_change,14,0,1,,,,,,,,0,,,64,127
20904,note_on,24,0,2,,,,,,,,0,63,0,,
20910,note_on,0,0,2,,,,,,,,0,66,72,,
20910,note_on,6,0,2,,,,,,,,0,69,72,,
20934,note_on,0,0,2,,,,,,,,0,69,0,,
20934,note_on,24,0,2,,,,,,,,0,66,0,,
20940,note_on,6,0,2,,,,,,,,0,63,72,,
20964,note_on,24,0,2,,,,,,,,0,63,0,,
20970,note_on,0,0,2,,,,,,,,0,69,72,,
20970,note_on,6,0,2,,,,,,,,0,66,72,,
20994,note_on,0,0,2,,,,,,,,0,66,0,,
20994,note_on,24,0,2,,,,,,,,0,69,0,,
21000,note_on,6,0,2,,,,,,,,0,63,72,,
21024,note_on,24,0,2,,,,,,,,0,63,0,,
21030,note_on,0,0,2,,,,,,,,0,66,72,,
21030,note_on,6,0,2,,,,,,,,0,69,72,,
21054,note_on,0,0,2,,,,,,,,0,69,0,,
21054,note_on,24,0,2,,,,,,,,0,66,0,,
21060,note_on,6,0,2,,,,,,,,0,63,72,,
21072,note_on,178,0,1,,,,,,,,0,72,0,,
21084,note_on,24,0,2,,,,,,,,0,63,0,,
21090,note_on,0,0,2,,,,,,,,0,69,72,,
21090,note_on,6,0,2,,,,,,,,0,66,72,,
21114,note_on,24,0,2,,,,,,,,0,69,0,,
21114,note_on,0,0,2,,,,,,,,0,66,0,,
21120,note_on,0,0,1,,,,,,,,0,70,80,,
21120,note_on,6,0,2,,,,,,,,0,61,72,,
21120,control_change,48,0,1,,,,,,,,0,,,64,0
21122,control_change,1250,0,3,,,,,,,,0,,,64,127
21144,note_on,24,0,2,,,,,,,,0,61,0,,
21150,note_on,6,0,2,,,,,,,,0,65,72,,
21174,note_on,24,0,2,,,,,,,,0,65,0,,
21180,note_on,6,0,2,,,,,,,,0,61,72,,
21204,note_on,24,0,2,,,,,,,,0,61,0,,
21210,note_on,6,0,2,,,,,,,,0,65,72,,
21234,note_on,24,0,2,,,,,,,,0,65,0,,
21240,note_on,6,0,2,,,,,,,,0,61,72,,
21264,note_on,24,0,2,,,,,,,,0,61,0,,
21270,note_on,6,0,2,,,,,,,,0,65,72,,
21294,note_on,24,0,2,,,,,,,,0,65,0,,
21300,note_on,6,0,2,,,,,,,,0,61,72,,
21324,note_on,24,0,2,,,,,,,,0,61,0,,
21330,note_on,6,0,2,,,,,,,,0,65,72,,
21354,note_on,24,0,2,,,,,,,,0,65,0,,
21355,control_change,233,0,3,,,,,,,,0,,,64,0
21360,note_on,5,0,3,,,,,,,,0,54,80,,
21360,note_on,6,0,2,,,,,,,,0,61,72,,
21372,control_change,12,0,3,,,,,,,,0,,,64,127
21384,note_on,24,0,2,,,,,,,,0,61,0,,
21390,note_on,6,0,2,,,,,,,,0,65,72,,
21414,note_on,24,0,2,,,,,,,,0,65,0,,
21420,note_on,6,0,2,,,,,,,,0,61,72,,
21444,note_on,24,0,2,,,,,,,,0,61,0,,
21450,note_on,6,0,2,,,,,,,,0,65,72,,
21474,note_on,24,0,2,,,,,,,,0,65,0,,
21480,note_on,6,0,2,,,,,,,,0,61,72,,
21504,note_on,24,0,2,,,,,,,,0,61,0,,
21510,note_on,6,0,2,,,,,,,,0,65,72,,
21534,note_on,24,0,2,,,,,,,,0,65,0,,
21540,note_on,6,0,2,,,,,,,,0,61,72,,
21552,note_on,180,0,3,,,,,,,,0,54,0,,
21564,note_on,24,0,2,,,,,,,,0,61,0,,
21570,note_on,6,0,2,,,,,,,,0,65,72,,
21594,note_on,24,0,2,,,,,,,,0,65,0,,
21598,control_change,46,0,3,,,,,,,,0,,,64,0
21600,note_on,2,0,3,,,,,,,,0,53,80,,
21600,note_on,6,0,2,,,,,,,,0,61,72,,
21609,control_change,9,0,3,,,,,,,,0,,,64,127
21624,note_on,24,0,2,,,,,,,,0,61,0,,
21630,note_on,6,0,2,,,,,,,,0,65,72,,
21654,note_on,24,0,2,,,,,,,,0,65,0,,
21660,note_on,6,0,2,,,,,,,,0,61,72,,
21684,note_on,24,0,2,,,,,,,,0,61,0,,
21690,note_on,6,0,2,,,,,,,,0,65,72,,
21714,note_on,24,0,2,,,,,,,,0,65,0,,
21720,note_on,6,0,2,,,,,,,,0,61,72,,
21744,note_on,24,0,2,,,,,,,,0,61,0,,
21750,note_on,6,0,2,,,,,,,,0,65,72,,
21774,note_on,24,0,2,,,,,,,,0,65,0,,
21780,note_on,6,0,2,,,,,,,,0,61,72,,
21792,note_on,183,0,3,,,,,,,,0,53,0,,
21804,note_on,24,0,2,,,,,,,,0,61,0,,
21810,note_on,6,0,2,,,,,,,,0,65,72,,
21834,note_on,24,0,2,,,,,,,,0,65,0,,
21840,note_on,48,0,3,,,,,,,,0,52,80,,
21840,control_change,0,0,3,,,,,,,,0,,,64,0
21840,note_on,6,0,2,,,,,,,,0,61,72,,
21859,control_change,19,0,3,,,,,,,,0,,,64,127
21864,note_on,24,0,2,,,,,,,,0,61,0,,
21870,note_on,6,0,2,,,,,,,,0,65,72,,
21894,note_on,24,0,2,,,,,,,,0,65,0,,
21900,note_on,6,0,2,,,,,,,,0,61,72,,
21924,note_on,24,0,2,,,,,,,,0,61,0,,
21930,note_on,6,0,2,,,,,,,,0,65,72,,
21954,note_on,24,0,2,,,,,,,,0,65,0,,
21960,note_on,6,0,2,,,,,,,,0,61,72,,
21984,note_on,24,0,2,,,,,,,,0,61,0,,
21990,note_on,6,0,2,,,,,,,,0,65,72,,
22014,note_on,24,0,2,,,,,,,,0,65,0,,
22020,note_on,6,0,2,,,,,,,,0,61,72,,
22032,note_on,173,0,3,,,,,,,,0,52,0,,
22044,note_on,24,0,2,,,,,,,,0,61,0,,
22050,note_on,6,0,2,,,,,,,,0,65,72,,
22074,note_on,24,0,2,,,,,,,,0,65,0,,
22078,control_change,46,0,3,,,,,,,,0,,,64,0
22080,note_on,6,0,2,,,,,,,,0,61,72,,
22080,note_on,2,0,3,,,,,,,,0,53,80,,
22092,control_change,12,0,3,,,,,,,,0,,,64,127
22104,note_on,24,0,2,,,,,,,,0,61,0,,
22110,note_on,6,0,2,,,,,,,,0,65,72,,
22134,note_on,24,0,2,,,,,,,,0,65,0,,
22140,note_on,6,0,2,,,,,,,,0,61,72,,
22164,note_on,24,0,2,,,,,,,,0,61,0,,
22170,note_on,6,0,2,,,,,,,,0,65,72,,
22194,note_on,24,0,2,,,,,,,,0,65,0,,
22200,note_on,6,0,2,,,,,,,,0,61,72,,
22224,note_on,24,0,2,,,,,,,,0,61,0,,
22230,note_on,6,0,2,,,,,,,,0,65,72,,
22254,note_on,24,0,2,,,,,,,,0,65,0,,
22260,note_on,6,0,2,,,,,,,,0,61,72,,
22272,note_on,180,0,3,,,,,,,,0,53,0,,
22272,note_on,1152,0,1,,,,,,,,0,70,0,,
22284,note_on,24,0,2,,,,,,,,0,61,0,,
22290,note_on,6,0,2,,,,,,,,0,65,72,,
22314,note_on,24,0,2,,,,,,,,0,65,0,,
22316,control_change,44,0,3,,,,,,,,0,,,64,0
22320,note_on,6,0,2,,,,,,,,0,61,72,,
22320,note_on,4,0,3,,,,,,,,0,49,80,,
22332,control_change,12,0,3,,,,,,,,0,,,64,127
22344,note_on,24,0,2,,,,,,,,0,61,0,,
22350,note_on,6,0,2,,,,,,,,0,65,72,,
22374,note_on,24,0,2,,,,,,,,0,65,0,,
22380,note_on,6,0,2,,,,,,,,0,61,72,,
22404,note_on,24,0,2,,,,,,,,0,61,0,,
22410,note_on,6,0,2,,,,,,,,0,65,72,,
22434,note_on,24,0,2,,,,,,,,0,65,0,,
22440,note_on,6,0,2,,,,,,,,0,61,72,,
22464,note_on,24,0,2,,,,,,,,0,61,0,,
22470,note_on,6,0,2,,,,,,,,0,65,72,,
22494,note_on,24,0,2,,,,,,,,0,65,0,,
22500,note_on,6,0,2,,,,,,,,0,61,72,,
22512,note_on,180,0,3,,,,,,,,0,49,0,,
22524,note_on,24,0,2,,,,,,,,0,61,0,,
22530,note_on,6,0,2,,,,,,,,0,65,72,,
22554,note_on,24,0,2,,,,,,,,0,65,0,,
22560,note_on,48,0,3,,,,,,,,0,46,80,,
22560,control_change,288,0,1,,,,,,,,0,,,64,127
22560,control_change,0,0,3,,,,,,,,0,,,64,0
22560,note_on,6,0,2,,,,,,,,0,61,72,,
22584,note_on,24,0,2,,,,,,,,0,61,0,,
22590,note_on,6,0,2,,,,,,,,0,65,72,,
22614,note_on,24,0,2,,,,,,,,0,65,0,,
22620,note_on,6,0,2,,,,,,,,0,61,72,,
22644,note_on,24,0,2,,,,,,,,0,61,0,,
22650,note_on,6,0,2,,,,,,,,0,65,72,,
22674,note_on,24,0,2,,,,,,,,0,65,0,,
22680,note_on,6,0,2,,,,,,,,0,61,72,,
22704,note_on,24,0,2,,,,,,,,0,61,0,,
22710,note_on,6,0,2,,,,,,,,0,65,72,,
22734,note_on,24,0,2,,,,,,,,0,65,0,,
22740,note_on,6,0,2,,,,,,,,0,61,72,,
22752,note_on,192,0,3,,,,,,,,0,46,0,,
22764,note_on,24,0,2,,,,,,,,0,61,0,,
22770,note_on,6,0,2,,,,,,,,0,65,72,,
22794,note_on,24,0,2,,,,,,,,0,65,0,,
22798,control_change,238,0,1,,,,,,,,0,,,64,0
22800,note_on,6,0,2,,,,,,,,0,65,72,,
22800,note_on,4560,0,4,,,,,,,,0,53,72,,
22814,control_change,16,0,1,,,,,,,,0,,,64,127
22820,note_on,68,0,3,,,,,,,,0,61,80,,
22820,note_on,6,0,1,,,,,,,,0,85,80,,
22832,note_on,32,0,2,,,,,,,,0,65,0,,
22832,note_on,32,0,4,,,,,,,,0,53,0,,
22840,note_on,8,0,2,,,,,,,,0,73,72,,
22840,note_on,8,0,4,,,,,,,,0,53,72,,
22872,note_on,32,0,4,,,,,,,,0,53,0,,
22872,note_on,32,0,2,,,,,,,,0,73,0,,
22880,note_on,8,0,4,,,,,,,,0,61,72,,
22880,note_on,8,0,2,,,,,,,,0,65,72,,
22912,note_on,32,0,2,,,,,,,,0,65,0,,
22912,note_on,32,0,4,,,,,,,,0,61,0,,
22920,note_on,8,0,4,,,,,,,,0,53,72,,
22920,note_on,8,0,2,,,,,,,,0,73,72,,
22952,note_on,32,0,4,,,,,,,,0,53,0,,
22952,note_on,32,0,2,,,,,,,,0,73,0,,
22960,note_on,8,0,4,,,,,,,,0,61,72,,
22960,note_on,8,0,2,,,,,,,,0,65,72,,
22992,note_on,32,0,4,,,,,,,,0,61,0,,
22992,note_on,32,0,2,,,,,,,,0,65,0,,
23000,note_on,8,0,2,,,,,,,,0,73,72,,
23000,note_on,8,0,4,,,,,,,,0,53,72,,
23012,note_on,192,0,1,,,,,,,,0,85,0,,
23012,note_on,192,0,3,,,,,,,,0,61,0,,
23032,note_on,32,0,4,,,,,,,,0,53,0,,
23032,note_on,32,0,2,,,,,,,,0,73,0,,
23040,note_on,8,0,4,,,,,,,,0,51,73,,
23040,note_on,8,0,2,,,,,,,,0,65,73,,
23040,control_change,28,0,1,,,,,,,,0,,,64,0
23060,note_on,20,0,1,,,,,,,,0,84,81,,
23060,note_on,48,0,3,,,,,,,,0,60,81,,
23070,control_change,10,0,1,,,,,,,,0,,,64,127
23072,note_on,32,0,2,,,,,,,,0,65,0,,
23072,note_on,32,0,4,,,,,,,,0,51,0,,
23080,note_on,8,0,2,,,,,,,,0,72,73,,
23080,note_on,8,0,4,,,,,,,,0,51,73,,
23112,note_on,32,0,4,,,,,,,,0,51,0,,
23112,note_on,32,0,2,,,,,,,,0,72,0,,
23120,note_on,8,0,4,,,,,,,,0,60,73,,
23120,note_on,8,0,2,,,,,,,,0,65,73,,
23152,note_on,32,0,4,,,,,,,,0,60,0,,
23152,note_on,32,0,2,,,,,,,,0,65,0,,
23160,note_on,8,0,4,,,,,,,,0,51,74,,
23160,note_on,8,0,2,,,,,,,,0,72,74,,
23192,note_on,32,0,2,,,,,,,,0,72,0,,
23192,note_on,32,0,4,,,,,,,,0,51,0,,
23200,note_on,8,0,2,,,,,,,,0,65,74,,
23200,note_on,8,0,4,,,,,,,,0,60,74,,
23232,note_on,32,0,2,,,,,,,,0,65,0,,
23232,note_on,32,0,4,,,,,,,,0,60,0,,
23240,note_on,8,0,4,,,,,,,,0,53,74,,
23240,note_on,8,0,2,,,,,,,,0,72,74,,
23252,note_on,192,0,3,,,,,,,,0,60,0,,
23252,note_on,182,0,1,,,,,,,,0,84,0,,
23272,note_on,32,0,4,,,,,,,,0,53,0,,
23272,note_on,32,0,2,,,,,,,,0,72,0,,
23280,control_change,28,0,1,,,,,,,,0,,,64,0
23280,note_on,8,0,4,,,,,,,,0,49,74,,
23280,note_on,8,0,2,,,,,,,,0,65,74,,
23294,control_change,14,0,1,,,,,,,,0,,,64,127
23300,note_on,6,0,1,,,,,,,,0,82,83,,
23300,note_on,48,0,3,,,,,,,,0,58,83,,
23312,note_on,32,0,4,,,,,,,,0,49,0,,
23312,note_on,32,0,2,,,,,,,,0,65,0,,
23320,note_on,8,0,2,,,,,,,,0,70,74,,
23320,note_on,8,0,4,,,,,,,,0,49,74,,
23352,note_on,32,0,2,,,,,,,,0,70,0,,
23352,note_on,32,0,4,,,,,,,,0,49,0,,
23360,note_on,8,0,4,,,,,,,,0,58,74,,
23360,note_on,8,0,2,,,,,,,,0,65,74,,
23392,note_on,32,0,2,,,,,,,,0,65,0,,
23392,note_on,32,0,4,,,,,,,,0,58,0,,
23400,note_on,8,0,4,,,,,,,,0,49,75,,
23400,note_on,8,0,2,,,,,,,,0,70,75,,
23432,note_on,32,0,2,,,,,,,,0,70,0,,
23432,note_on,32,0,4,,,,,,,,0,49,0,,
23440,note_on,8,0,2,,,,,,,,0,65,75,,
23440,note_on,8,0,4,,,,,,,,0,58,75,,
23472,note_on,32,0,4,,,,,,,,0,58,0,,
23472,note_on,32,0,2,,,,,,,,0,65,0,,
23480,note_on,8,0,2,,,,,,,,0,70,75,,
23480,note_on,8,0,4,,,,,,,,0,49,75,,
23492,note_on,192,0,1,,,,,,,,0,82,0,,
23492,note_on,192,0,3,,,,,,,,0,58,0,,
23512,note_on,32,0,2,,,,,,,,0,70,0,,
23512,note_on,32,0,4,,,,,,,,0,49,0,,
23520,note_on,8,0,2,,,,,,,,0,65,76,,
23520,note_on,8,0,4,,,,,,,,0,48,76,,
23522,control_change,30,0,1,,,,,,,,0,,,64,0
23540,note_on,18,0,1,,,,,,,,0,81,84,,
23540,note_on,48,0,3,,,,,,,,0,57,84,,
23545,control_change,5,0,1,,,,,,,,0,,,64,127
23552,note_on,32,0,2,,,,,,,,0,65,0,,
23552,note_on,32,0,4,,,,,,,,0,48,0,,
23560,note_on,8,0,2,,,,,,,,0,69,76,,
23560,note_on,8,0,4,,,,,,,,0,48,76,,
23592,note_on,32,0,4,,,,,,,,0,48,0,,
23592,note_on,32,0,2,,,,,,,,0,69,0,,
23600,note_on,8,0,4,,,,,,,,0,57,76,,
23600,note_on,8,0,2,,,,,,,,0,65,76,,
23632,note_on,32,0,2,,,,,,,,0,65,0,,
23632,note_on,32,0,4,,,,,,,,0,57,0,,
23640,note_on,8,0,2,,,,,,,,0,69,77,,
23640,note_on,8,0,4,,,,,,,,0,48,77,,
23672,note_on,32,0,2,,,,,,,,0,69,0,,
23672,note_on,32,0,4,,,,,,,,0,48,0,,
23680,note_on,8,0,4,,,,,,,,0,57,77,,
23680,note_on,8,0,2,,,,,,,,0,65,77,,
23712,note_on,32,0,2,,,,,,,,0,65,0,,
23712,note_on,32,0,4,,,,,,,,0,57,0,,
23720,note_on,8,0,2,,,,,,,,0,69,77,,
23720,note_on,8,0,4,,,,,,,,0,48,77,,
23732,note_on,187,0,1,,,,,,,,0,81,0,,
23732,note_on,192,0,3,,,,,,,,0,57,0,,
23752,note_on,32,0,4,,,,,,,,0,48,0,,
23752,note_on,32,0,2,,,,,,,,0,69,0,,
23758,control_change,26,0,1,,,,,,,,0,,,64,0
23760,note_on,8,0,2,,,,,,,,0,65,77,,
23760,note_on,8,0,4,,,,,,,,0,49,77,,
23774,control_change,16,0,1,,,,,,,,0,,,64,127
23780,note_on,48,0,3,,,,,,,,0,58,86,,
23780,note_on,6,0,1,,,,,,,,0,82,86,,
23792,note_on,32,0,2,,,,,,,,0,65,0,,
23792,note_on,32,0,4,,,,,,,,0,49,0,,
23800,note_on,8,0,2,,,,,,,,0,70,77,,
23800,note_on,8,0,4,,,,,,,,0,49,77,,
23832,note_on,32,0,4,,,,,,,,0,49,0,,
23832,note_on,32,0,2,,,,,,,,0,70,0,,
23840,note_on,8,0,2,,,,,,,,0,65,77,,
23840,note_on,8,0,4,,,,,,,,0,58,77,,
23872,note_on,32,0,4,,,,,,,,0,58,0,,
23872,note_on,32,0,2,,,,,,,,0,65,0,,
23880,note_on,8,0,4,,,,,,,,0,49,78,,
23880,note_on,8,0,2,,,,,,,,0,70,78,,
23912,note_on,32,0,4,,,,,,,,0,49,0,,
23912,note_on,32,0,2,,,,,,,,0,70,0,,
23920,note_on,8,0,4,,,,,,,,0,58,78,,
23920,note_on,8,0,2,,,,,,,,0,65,78,,
23952,note_on,32,0,2,,,,,,,,0,65,0,,
23952,note_on,32,0,4,,,,,,,,0,58,0,,
23960,note_on,8,0,2,,,,,,,,0,70,79,,
23960,note_on,8,0,4,,,,,,,,0,49,79,,
23972,note_on,192,0,3,,,,,,,,0,58,0,,
23972,note_on,192,0,1,,,,,,,,0,82,0,,
23992,note_on,32,0,2,,,,,,,,0,70,0,,
23992,note_on,32,0,4,,,,,,,,0,49,0,,
24000,note_on,28,0,3,,,,,,,,0,54,70,,
24000,control_change,28,0,1,,,,,,,,0,,,64,0
24000,control_change,8,0,4,,,,,,,,0,,,64,127
24000,note_on,8,0,2,,,,,,,,0,66,70,,
24020,note_on,20,0,1,,,,,,,,0,87,88,,
24020,note_on,20,0,4,,,,,,,,0,63,88,,
24032,note_on,32,0,3,,,,,,,,0,54,0,,
24032,note_on,32,0,2,,,,,,,,0,66,0,,
24040,note_on,8,0,3,,,,,,,,0,58,70,,
24040,note_on,0,0,3,,,,,,,,0,54,70,,
24040,note_on,8,0,2,,,,,,,,0,75,70,,
24072,note_on,32,0,3,,,,,,,,0,54,0,,
24072,note_on,0,0,3,,,,,,,,0,58,0,,
24072,note_on,32,0,2,,,,,,,,0,75,0,,
24080,note_on,8,0,2,,,,,,,,0,66,70,,
24080,note_on,8,0,3,,,,,,,,0,63,70,,
24080,note_on,0,0,2,,,,,,,,0,70,70,,
24112,note_on,0,0,2,,,,,,,,0,66,0,,
24112,note_on,32,0,3,,,,,,,,0,63,0,,
24112,note_on,32,0,2,,,,,,,,0,70,0,,
24120,note_on,8,0,2,,,,,,,,0,75,70,,
24120,note_on,8,0,3,,,,,,,,0,58,70,,
24120,note_on,0,0,3,,,,,,,,0,54,70,,
24152,note_on,32,0,2,,,,,,,,0,75,0,,
24152,note_on,32,0,3,,,,,,,,0,54,0,,
24152,note_on,0,0,3,,,,,,,,0,58,0,,
24160,note_on,0,0,2,,,,,,,,0,66,68,,
24160,note_on,8,0,2,,,,,,,,0,70,68,,
24160,note_on,8,0,3,,,,,,,,0,63,68,,
24192,note_on,32,0,2,,,,,,,,0,66,0,,
24192,note_on,32,0,3,,,,,,,,0,63,0,,
24192,note_on,0,0,2,,,,,,,,0,70,0,,
24200,note_on,0,0,3,,,,,,,,0,58,68,,
24200,note_on,8,0,3,,,,,,,,0,54,68,,
24200,note_on,8,0,2,,,,,,,,0,75,68,,
24216,note_on,196,0,4,,,,,,,,0,63,0,,
24232,note_on,32,0,3,,,,,,,,0,58,0,,
24232,note_on,32,0,2,,,,,,,,0,75,0,,
24232,note_on,0,0,3,,,,,,,,0,54,0,,
24235,control_change,19,0,4,,,,,,,,0,,,64,0
24240,note_on,0,0,2,,,,,,,,0,66,68,,
24240,note_on,5,0,4,,,,,,,,0,47,86,,
24240,note_on,8,0,2,,,,,,,,0,70,68,,
24251,control_change,11,0,4,,,,,,,,0,,,64,127
24272,note_on,0,0,2,,,,,,,,0,70,0,,
24272,note_on,32,0,2,,,,,,,,0,66,0,,
24280,note_on,8,0,2,,,,,,,,0,75,68,,
24280,note_on,48,0,3,,,,,,,,0,63,68,,
24312,note_on,32,0,2,,,,,,,,0,75,0,,
24312,note_on,32,0,3,,,,,,,,0,63,0,,
24320,note_on,0,0,3,,,,,,,,0,54,66,,
24320,note_on,8,0,2,,,,,,,,0,70,66,,
24320,note_on,0,0,2,,,,,,,,0,66,66,,
24320,note_on,8,0,3,,,,,,,,0,58,66,,
24352,note_on,32,0,3,,,,,,,,0,54,0,,
24352,note_on,32,0,2,,,,,,,,0,66,0,,
24352,note_on,0,0,3,,,,,,,,0,58,0,,
24352,note_on,0,0,2,,,,,,,,0,70,0,,
24360,note_on,8,0,3,,,,,,,,0,63,66,,
24360,note_on,8,0,2,,,,,,,,0,75,66,,
24392,note_on,32,0,3,,,,,,,,0,63,0,,
24392,note_on,32,0,2,,,,,,,,0,75,0,,
24400,note_on,8,0,2,,,,,,,,0,70,66,,
24400,note_on,0,0,2,,,,,,,,0,66,66,,
24400,note_on,0,0,3,,,,,,,,0,54,66,,
24400,note_on,8,0,3,,,,,,,,0,58,66,,
24432,note_on,32,0,3,,,,,,,,0,54,0,,
24432,note_on,181,0,4,,,,,,,,0,47,0,,
24432,note_on,0,0,2,,,,,,,,0,70,0,,
24432,note_on,0,0,3,,,,,,,,0,58,0,,
24432,note_on,32,0,2,,,,,,,,0,66,0,,
24440,note_on,8,0,2,,,,,,,,0,75,66,,
24440,note_on,8,0,3,,,,,,,,0,63,66,,
24472,note_on,32,0,3,,,,,,,,0,63,0,,
24472,note_on,32,0,2,,,,,,,,0,75,0,,
24478,control_change,46,0,4,,,,,,,,0,,,64,0
24480,note_on,0,0,2,,,,,,,,0,66,66,,
24480,note_on,8,0,2,,,,,,,,0,70,66,,
24480,note_on,2,0,4,,,,,,,,0,46,82,,
24494,control_change,14,0,4,,,,,,,,0,,,64,127
24512,note_on,32,0,2,,,,,,,,0,66,0,,
24512,note_on,0,0,2,,,,,,,,0,70,0,,
24520,note_on,8,0,2,,,,,,,,0,75,66,,
24520,note_on,48,0,3,,,,,,,,0,63,66,,
24552,note_on,32,0,3,,,,,,,,0,63,0,,
24552,note_on,32,0,2,,,,,,,,0,75,0,,
24560,note_on,0,0,2,,,,,,,,0,66,66,,
24560,note_on,8,0,2,,,,,,,,0,70,66,,
24560,note_on,8,0,3,,,,,,,,0,58,66,,
24560,note_on,0,0,3,,,,,,,,0,54,66,,
24592,note_on,32,0,3,,,,,,,,0,54,0,,
24592,note_on,0,0,3,,,,,,,,0,58,0,,
24592,note_on,0,0,2,,,,,,,,0,70,0,,
24592,note_on,32,0,2,,,,,,,,0,66,0,,
24600,note_on,8,0,3,,,,,,,,0,63,65,,
24600,note_on,8,0,2,,,,,,,,0,75,65,,
24632,note_on,32,0,2,,,,,,,,0,75,0,,
24632,note_on,32,0,3,,,,,,,,0,63,0,,
